basis,statement,section,line,order,period_label,period_end,period_type,value,unit,is_subtotal,is_comparative,source_doc,source_page,source_url,note
business_100,non_ifrs,Quarterly Results Summary,Distributable Cash Flow,3,Q3 FY2026,2025-12-31,Q,82.2,usd_millions,1,0,4064736,21,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064736&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=21,"quarterly summary table; fiscal-year header labels were dropped/shifted by the PDF extractor - the first four columns are fiscal 2026 Q4-Q1 and the last four fiscal 2025 Q4-Q1, confirmed by the four quarters summing exactly to each printed fiscal-year total"
business_100,non_ifrs,Highlights,Take-or-pay,3,Q3 FY2026,2025-12-31,Q,58.7,usd_millions,0,0,2794952,1,https://web.quartr.com/companies/21558?companyId=21558&documentId=2794952&documentType=report&eventId=411100&navigation=external&utm_medium=referral&utm_source=mcp&rp=1,"caption lower-case 'pay' this release (Q4 FY2026 and Q1 FY2027 print 'Take-or-Pay'). column mapping proven: prose p.2 growth percentages (+52%/+7%, +18%/+15%, +20%/+18%, +34%/+4%) and components foot to Adjusted Gross Margin in all four columns"
business_100,non_ifrs,Highlights,Take-or-pay,3,"LTM ended December 31, 2025",2025-12-31,YTD,221.4,usd_millions,0,0,2794952,1,https://web.quartr.com/companies/21558?companyId=21558&documentId=2794952&documentType=report&eventId=411100&navigation=external&utm_medium=referral&utm_source=mcp&rp=1,"caption lower-case 'pay' this release (Q4 FY2026 and Q1 FY2027 print 'Take-or-Pay'). column mapping proven: prose p.2 growth percentages (+52%/+7%, +18%/+15%, +20%/+18%, +34%/+4%) and components foot to Adjusted Gross Margin in all four columns | period_type YTD used for a LAST TWELVE MONTHS column (no LTM value in the SPEC enum). This release presents LTM, NOT fiscal-year-to-date and NOT a fiscal year."
business_100,non_ifrs,Add (deduct):,Income tax expense (benefit),3,Q4 FY2026,2026-03-31,Q,2.3,usd_millions,0,0,4064736,17,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064736&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=17,reconciliation of Adjusted EBITDA / Adjusted Gross Margin / Distributable Cash Flow to net earnings (IFRS); column alignment reconstructed from PDF-extractor output and independently confirmed by arithmetic footing of the printed subtotals
business_100,non_ifrs,Add (deduct):,Income tax expense (benefit),3,FY2026,2026-03-31,FY,16.6,usd_millions,0,0,4064736,17,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064736&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=17,reconciliation of Adjusted EBITDA / Adjusted Gross Margin / Distributable Cash Flow to net earnings (IFRS); column alignment reconstructed from PDF-extractor output and independently confirmed by arithmetic footing of the printed subtotals
business_100,non_ifrs,Non-IFRS Measures Utilized by Our Business,Total debt outstanding,3,FY2026,2026-03-31,instant,1209.5,usd_millions,1,0,4064736,17,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064736&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=17,reconciliation of net debt to total debt outstanding (IFRS); column alignment reconstructed from PDF-extractor output and independently confirmed by arithmetic footing of the printed subtotals; IFRS measure
business_100,non_ifrs,Commercial Model - Adjusted Gross Margin contracting mix,ToP Contracts - FY26 AGM Mix,3,FY2026,2026-03-31,FY,51.0,pct,0,0,3724816,17,https://web.quartr.com/companies/21558?companyId=21558&documentId=3724816&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=17,non-IFRS ratio; 51+32+17=100
business_100,non_ifrs,Highlights,Take-or-Pay,3,Q4 FY2026,2026-03-31,Q,58.7,usd_millions,0,0,3409150,1,https://web.quartr.com/companies/21558?companyId=21558&documentId=3409150&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=1,column mapping proven: prose p.1-2 + components foot to Adjusted Gross Margin in all four columns
business_100,non_ifrs,Highlights,Take-or-Pay,3,FY2026,2026-03-31,FY,233.6,usd_millions,0,0,3409150,1,https://web.quartr.com/companies/21558?companyId=21558&documentId=3409150&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=1,column mapping proven: prose p.1-2 + components foot to Adjusted Gross Margin in all four columns
business_100,non_ifrs,Highlights,Take-or-Pay,3,Q1 FY2027,2026-06-30,Q,61.8,usd_millions,0,0,3693793,1,https://web.quartr.com/companies/21558?companyId=21558&documentId=3693793&documentType=report&eventId=681828&navigation=external&utm_medium=referral&utm_source=mcp&rp=1,"column mapping proven: prose p.2 ($456m/$426m AGM, $237m/$197m ToP, $384m/$352m Adj EBITDA, $253m/$231m/$48m/$47m DCF, $215m/$212m/$57m/$48m net earnings) and components foot to Adjusted Gross Margin in all four columns"
business_100,non_ifrs,Highlights,Take-or-Pay,3,"LTM ended June 30, 2026",2026-06-30,YTD,236.9,usd_millions,0,0,3693793,1,https://web.quartr.com/companies/21558?companyId=21558&documentId=3693793&documentType=report&eventId=681828&navigation=external&utm_medium=referral&utm_source=mcp&rp=1,"column mapping proven: prose p.2 ($456m/$426m AGM, $237m/$197m ToP, $384m/$352m Adj EBITDA, $253m/$231m/$48m/$47m DCF, $215m/$212m/$57m/$48m net earnings) and components foot to Adjusted Gross Margin in all four columns"
business_100,non_ifrs,Highlights,"Short-term storage service, net of cost of gas storage services",4,Q3 FY2025,2024-12-31,Q,36.7,usd_millions,0,1,2794952,1,https://web.quartr.com/companies/21558?companyId=21558&documentId=2794952&documentType=report&eventId=411100&navigation=external&utm_medium=referral&utm_source=mcp&rp=1,"caption lower-case 'storage service' this release. column mapping proven: prose p.2 growth percentages (+52%/+7%, +18%/+15%, +20%/+18%, +34%/+4%) and components foot to Adjusted Gross Margin in all four columns"
business_100,non_ifrs,Highlights,"Short-term storage service, net of cost of gas storage services",4,"LTM ended December 31, 2024",2024-12-31,YTD,156.2,usd_millions,0,1,2794952,1,https://web.quartr.com/companies/21558?companyId=21558&documentId=2794952&documentType=report&eventId=411100&navigation=external&utm_medium=referral&utm_source=mcp&rp=1,"caption lower-case 'storage service' this release. column mapping proven: prose p.2 growth percentages (+52%/+7%, +18%/+15%, +20%/+18%, +34%/+4%) and components foot to Adjusted Gross Margin in all four columns | period_type YTD used for a LAST TWELVE MONTHS column (no LTM value in the SPEC enum). This release presents LTM, NOT fiscal-year-to-date and NOT a fiscal year."
business_100,non_ifrs,Add (deduct):,Depreciation and amortization,4,Q4 FY2025,2025-03-31,Q,7.7,usd_millions,0,1,4064736,17,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064736&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=17,reconciliation of Adjusted EBITDA / Adjusted Gross Margin / Distributable Cash Flow to net earnings (IFRS); column alignment reconstructed from PDF-extractor output and independently confirmed by arithmetic footing of the printed subtotals
business_100,non_ifrs,Add (deduct):,Depreciation and amortization,4,FY2025,2025-03-31,FY,33.1,usd_millions,0,1,4064736,17,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064736&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=17,reconciliation of Adjusted EBITDA / Adjusted Gross Margin / Distributable Cash Flow to net earnings (IFRS); column alignment reconstructed from PDF-extractor output and independently confirmed by arithmetic footing of the printed subtotals
business_100,non_ifrs,Non-IFRS Measures Utilized by Our Business,Add: Unamortized discount and deferred financing costs,4,FY2025,2025-03-31,instant,26.5,usd_millions,0,1,4064736,17,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064736&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=17,reconciliation of net debt to total debt outstanding (IFRS); column alignment reconstructed from PDF-extractor output and independently confirmed by arithmetic footing of the printed subtotals
business_100,non_ifrs,Commercial Model - Adjusted Gross Margin contracting mix,STS Contracts - FY25 AGM Mix,4,FY2025,2025-03-31,FY,41.0,pct,0,1,3724816,17,https://web.quartr.com/companies/21558?companyId=21558&documentId=3724816&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=17,non-IFRS ratio; 45+41+14=100
business_100,non_ifrs,Highlights,"Short-term Storage service, net of cost of gas storage services",4,Q4 FY2025,2025-03-31,Q,57.7,usd_millions,0,1,3409150,1,https://web.quartr.com/companies/21558?companyId=21558&documentId=3409150&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=1,column mapping proven: prose p.1-2 + components foot to Adjusted Gross Margin in all four columns
business_100,non_ifrs,Highlights,"Short-term Storage service, net of cost of gas storage services",4,FY2025,2025-03-31,FY,170.8,usd_millions,0,1,3409150,1,https://web.quartr.com/companies/21558?companyId=21558&documentId=3409150&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=1,column mapping proven: prose p.1-2 + components foot to Adjusted Gross Margin in all four columns
business_100,non_ifrs,Highlights,"Short-term Storage service, net of cost of gas storage services",4,Q1 FY2026,2025-06-30,Q,32.5,usd_millions,0,1,3693793,1,https://web.quartr.com/companies/21558?companyId=21558&documentId=3693793&documentType=report&eventId=681828&navigation=external&utm_medium=referral&utm_source=mcp&rp=1,"column mapping proven: prose p.2 ($456m/$426m AGM, $237m/$197m ToP, $384m/$352m Adj EBITDA, $253m/$231m/$48m/$47m DCF, $215m/$212m/$57m/$48m net earnings) and components foot to Adjusted Gross Margin in all four columns"
business_100,non_ifrs,Highlights,"Short-term Storage service, net of cost of gas storage services",4,"LTM ended June 30, 2025",2025-06-30,YTD,161.4,usd_millions,0,1,3693793,1,https://web.quartr.com/companies/21558?companyId=21558&documentId=3693793&documentType=report&eventId=681828&navigation=external&utm_medium=referral&utm_source=mcp&rp=1,"column mapping proven: prose p.2 ($456m/$426m AGM, $237m/$197m ToP, $384m/$352m Adj EBITDA, $253m/$231m/$48m/$47m DCF, $215m/$212m/$57m/$48m net earnings) and components foot to Adjusted Gross Margin in all four columns"
business_100,non_ifrs,Highlights,"Short-term storage service, net of cost of gas storage services",4,Q3 FY2026,2025-12-31,Q,35.6,usd_millions,0,0,2794952,1,https://web.quartr.com/companies/21558?companyId=21558&documentId=2794952&documentType=report&eventId=411100&navigation=external&utm_medium=referral&utm_source=mcp&rp=1,"caption lower-case 'storage service' this release. column mapping proven: prose p.2 growth percentages (+52%/+7%, +18%/+15%, +20%/+18%, +34%/+4%) and components foot to Adjusted Gross Margin in all four columns"
business_100,non_ifrs,Highlights,"Short-term storage service, net of cost of gas storage services",4,"LTM ended December 31, 2025",2025-12-31,YTD,163.7,usd_millions,0,0,2794952,1,https://web.quartr.com/companies/21558?companyId=21558&documentId=2794952&documentType=report&eventId=411100&navigation=external&utm_medium=referral&utm_source=mcp&rp=1,"caption lower-case 'storage service' this release. column mapping proven: prose p.2 growth percentages (+52%/+7%, +18%/+15%, +20%/+18%, +34%/+4%) and components foot to Adjusted Gross Margin in all four columns | period_type YTD used for a LAST TWELVE MONTHS column (no LTM value in the SPEC enum). This release presents LTM, NOT fiscal-year-to-date and NOT a fiscal year."
business_100,non_ifrs,Add (deduct):,Depreciation and amortization,4,Q4 FY2026,2026-03-31,Q,7.7,usd_millions,0,0,4064736,17,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064736&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=17,reconciliation of Adjusted EBITDA / Adjusted Gross Margin / Distributable Cash Flow to net earnings (IFRS); column alignment reconstructed from PDF-extractor output and independently confirmed by arithmetic footing of the printed subtotals
business_100,non_ifrs,Add (deduct):,Depreciation and amortization,4,FY2026,2026-03-31,FY,34.1,usd_millions,0,0,4064736,17,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064736&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=17,reconciliation of Adjusted EBITDA / Adjusted Gross Margin / Distributable Cash Flow to net earnings (IFRS); column alignment reconstructed from PDF-extractor output and independently confirmed by arithmetic footing of the printed subtotals
business_100,non_ifrs,Non-IFRS Measures Utilized by Our Business,Add: Unamortized discount and deferred financing costs,4,FY2026,2026-03-31,instant,24.9,usd_millions,0,0,4064736,17,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064736&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=17,reconciliation of net debt to total debt outstanding (IFRS); column alignment reconstructed from PDF-extractor output and independently confirmed by arithmetic footing of the printed subtotals
business_100,non_ifrs,Commercial Model - Revenue mix by contracting type,STS Contracts - FY26 Revenue Mix,4,FY2026,2026-03-31,FY,32.0,pct,0,0,3724816,17,https://web.quartr.com/companies/21558?companyId=21558&documentId=3724816&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=17,column footing verified: 49+32+19=100
business_100,non_ifrs,Highlights,"Short-term Storage service, net of cost of gas storage services",4,Q4 FY2026,2026-03-31,Q,40.7,usd_millions,0,0,3409150,1,https://web.quartr.com/companies/21558?companyId=21558&documentId=3409150&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=1,column mapping proven: prose p.1-2 + components foot to Adjusted Gross Margin in all four columns
business_100,non_ifrs,Highlights,"Short-term Storage service, net of cost of gas storage services",4,FY2026,2026-03-31,FY,146.7,usd_millions,0,0,3409150,1,https://web.quartr.com/companies/21558?companyId=21558&documentId=3409150&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=1,column mapping proven: prose p.1-2 + components foot to Adjusted Gross Margin in all four columns
business_100,non_ifrs,Highlights,"Short-term Storage service, net of cost of gas storage services",4,Q1 FY2027,2026-06-30,Q,33.2,usd_millions,0,0,3693793,1,https://web.quartr.com/companies/21558?companyId=21558&documentId=3693793&documentType=report&eventId=681828&navigation=external&utm_medium=referral&utm_source=mcp&rp=1,"column mapping proven: prose p.2 ($456m/$426m AGM, $237m/$197m ToP, $384m/$352m Adj EBITDA, $253m/$231m/$48m/$47m DCF, $215m/$212m/$57m/$48m net earnings) and components foot to Adjusted Gross Margin in all four columns"
business_100,non_ifrs,Highlights,"Short-term Storage service, net of cost of gas storage services",4,"LTM ended June 30, 2026",2026-06-30,YTD,147.4,usd_millions,0,0,3693793,1,https://web.quartr.com/companies/21558?companyId=21558&documentId=3693793&documentType=report&eventId=681828&navigation=external&utm_medium=referral&utm_source=mcp&rp=1,"column mapping proven: prose p.2 ($456m/$426m AGM, $237m/$197m ToP, $384m/$352m Adj EBITDA, $253m/$231m/$48m/$47m DCF, $215m/$212m/$57m/$48m net earnings) and components foot to Adjusted Gross Margin in all four columns"
business_100,non_ifrs,Highlights,Realized optimization gross margin,5,Q3 FY2025,2024-12-31,Q,30.1,usd_millions,0,1,2794952,1,https://web.quartr.com/companies/21558?companyId=21558&documentId=2794952&documentType=report&eventId=411100&navigation=external&utm_medium=referral&utm_source=mcp&rp=1,"caption lower-case 'optimization' this release. column mapping proven: prose p.2 growth percentages (+52%/+7%, +18%/+15%, +20%/+18%, +34%/+4%) and components foot to Adjusted Gross Margin in all four columns"
business_100,non_ifrs,Highlights,Realized optimization gross margin,5,"LTM ended December 31, 2024",2024-12-31,YTD,71.1,usd_millions,0,1,2794952,1,https://web.quartr.com/companies/21558?companyId=21558&documentId=2794952&documentType=report&eventId=411100&navigation=external&utm_medium=referral&utm_source=mcp&rp=1,"caption lower-case 'optimization' this release. column mapping proven: prose p.2 growth percentages (+52%/+7%, +18%/+15%, +20%/+18%, +34%/+4%) and components foot to Adjusted Gross Margin in all four columns | period_type YTD used for a LAST TWELVE MONTHS column (no LTM value in the SPEC enum). This release presents LTM, NOT fiscal-year-to-date and NOT a fiscal year."
business_100,non_ifrs,Add (deduct):,Unrealized risk management losses (gains) (1),5,Q4 FY2025,2025-03-31,Q,11.7,usd_millions,0,1,4064736,17,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064736&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=17,"reconciliation of Adjusted EBITDA / Adjusted Gross Margin / Distributable Cash Flow to net earnings (IFRS); column alignment reconstructed from PDF-extractor output and independently confirmed by arithmetic footing of the printed subtotals; footnote 1: 'Excludes the net unrealized impact from interest rate swaps, which are included within financing costs.'"
business_100,non_ifrs,Add (deduct):,Unrealized risk management losses (gains) (1),5,FY2025,2025-03-31,FY,6.9,usd_millions,0,1,4064736,17,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064736&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=17,"reconciliation of Adjusted EBITDA / Adjusted Gross Margin / Distributable Cash Flow to net earnings (IFRS); column alignment reconstructed from PDF-extractor output and independently confirmed by arithmetic footing of the printed subtotals; footnote 1: 'Excludes the net unrealized impact from interest rate swaps, which are included within financing costs.'"
business_100,non_ifrs,Non-IFRS Measures Utilized by Our Business,Less: Cash and cash equivalents,5,FY2025,2025-03-31,instant,-204.1,usd_millions,0,1,4064736,17,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064736&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=17,reconciliation of net debt to total debt outstanding (IFRS); column alignment reconstructed from PDF-extractor output and independently confirmed by arithmetic footing of the printed subtotals
business_100,non_ifrs,Commercial Model - Revenue mix by contracting type,Optimization Activities - FY25 Revenue Mix,5,FY2025,2025-03-31,FY,12.0,pct,0,1,3724816,17,https://web.quartr.com/companies/21558?companyId=21558&documentId=3724816&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=17,column footing verified: 44+44+12=100
business_100,non_ifrs,Highlights,Realized Optimization gross margin,5,Q4 FY2025,2025-03-31,Q,30.0,usd_millions,0,1,3409150,1,https://web.quartr.com/companies/21558?companyId=21558&documentId=3409150&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=1,column mapping proven: prose p.1-2 + components foot to Adjusted Gross Margin in all four columns
business_100,non_ifrs,Highlights,Realized Optimization gross margin,5,FY2025,2025-03-31,FY,56.6,usd_millions,0,1,3409150,1,https://web.quartr.com/companies/21558?companyId=21558&documentId=3409150&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=1,column mapping proven: prose p.1-2 + components foot to Adjusted Gross Margin in all four columns
business_100,non_ifrs,Highlights,Realized Optimization gross margin,5,Q1 FY2026,2025-06-30,Q,4.8,usd_millions,0,1,3693793,1,https://web.quartr.com/companies/21558?companyId=21558&documentId=3693793&documentType=report&eventId=681828&navigation=external&utm_medium=referral&utm_source=mcp&rp=1,"NEGATIVE in Q1 FY2027 (printed '$ (2.0)'). column mapping proven: prose p.2 ($456m/$426m AGM, $237m/$197m ToP, $384m/$352m Adj EBITDA, $253m/$231m/$48m/$47m DCF, $215m/$212m/$57m/$48m net earnings) and components foot to Adjusted Gross Margin in all four columns"
business_100,non_ifrs,Highlights,Realized Optimization gross margin,5,"LTM ended June 30, 2025",2025-06-30,YTD,67.1,usd_millions,0,1,3693793,1,https://web.quartr.com/companies/21558?companyId=21558&documentId=3693793&documentType=report&eventId=681828&navigation=external&utm_medium=referral&utm_source=mcp&rp=1,"NEGATIVE in Q1 FY2027 (printed '$ (2.0)'). column mapping proven: prose p.2 ($456m/$426m AGM, $237m/$197m ToP, $384m/$352m Adj EBITDA, $253m/$231m/$48m/$47m DCF, $215m/$212m/$57m/$48m net earnings) and components foot to Adjusted Gross Margin in all four columns"
business_100,non_ifrs,Highlights,Realized optimization gross margin,5,Q3 FY2026,2025-12-31,Q,39.0,usd_millions,0,0,2794952,1,https://web.quartr.com/companies/21558?companyId=21558&documentId=2794952&documentType=report&eventId=411100&navigation=external&utm_medium=referral&utm_source=mcp&rp=1,"caption lower-case 'optimization' this release. column mapping proven: prose p.2 growth percentages (+52%/+7%, +18%/+15%, +20%/+18%, +34%/+4%) and components foot to Adjusted Gross Margin in all four columns"
business_100,non_ifrs,Highlights,Realized optimization gross margin,5,"LTM ended December 31, 2025",2025-12-31,YTD,79.5,usd_millions,0,0,2794952,1,https://web.quartr.com/companies/21558?companyId=21558&documentId=2794952&documentType=report&eventId=411100&navigation=external&utm_medium=referral&utm_source=mcp&rp=1,"caption lower-case 'optimization' this release. column mapping proven: prose p.2 growth percentages (+52%/+7%, +18%/+15%, +20%/+18%, +34%/+4%) and components foot to Adjusted Gross Margin in all four columns | period_type YTD used for a LAST TWELVE MONTHS column (no LTM value in the SPEC enum). This release presents LTM, NOT fiscal-year-to-date and NOT a fiscal year."
business_100,non_ifrs,Add (deduct):,Unrealized risk management losses (gains) (1),5,Q4 FY2026,2026-03-31,Q,6.2,usd_millions,0,0,4064736,17,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064736&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=17,"reconciliation of Adjusted EBITDA / Adjusted Gross Margin / Distributable Cash Flow to net earnings (IFRS); column alignment reconstructed from PDF-extractor output and independently confirmed by arithmetic footing of the printed subtotals; footnote 1: 'Excludes the net unrealized impact from interest rate swaps, which are included within financing costs.'"
business_100,non_ifrs,Add (deduct):,Unrealized risk management losses (gains) (1),5,FY2026,2026-03-31,FY,-16.8,usd_millions,0,0,4064736,17,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064736&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=17,"reconciliation of Adjusted EBITDA / Adjusted Gross Margin / Distributable Cash Flow to net earnings (IFRS); column alignment reconstructed from PDF-extractor output and independently confirmed by arithmetic footing of the printed subtotals; footnote 1: 'Excludes the net unrealized impact from interest rate swaps, which are included within financing costs.'"
business_100,non_ifrs,Non-IFRS Measures Utilized by Our Business,Less: Cash and cash equivalents,5,FY2026,2026-03-31,instant,-42.3,usd_millions,0,0,4064736,17,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064736&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=17,reconciliation of net debt to total debt outstanding (IFRS); column alignment reconstructed from PDF-extractor output and independently confirmed by arithmetic footing of the printed subtotals
business_100,non_ifrs,Commercial Model - Adjusted Gross Margin contracting mix,STS Contracts - Long-Term AGM Target Mix (1),5,FY2026,2026-03-31,FY,25.0,pct,0,0,3724816,17,https://web.quartr.com/companies/21558?companyId=21558&documentId=3724816&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=17,"non-IFRS ratio; long-term target, not a period figure; 60+25+15=100"
business_100,non_ifrs,Highlights,Realized Optimization gross margin,5,Q4 FY2026,2026-03-31,Q,29.3,usd_millions,0,0,3409150,1,https://web.quartr.com/companies/21558?companyId=21558&documentId=3409150&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=1,column mapping proven: prose p.1-2 + components foot to Adjusted Gross Margin in all four columns
business_100,non_ifrs,Highlights,Realized Optimization gross margin,5,FY2026,2026-03-31,FY,78.8,usd_millions,0,0,3409150,1,https://web.quartr.com/companies/21558?companyId=21558&documentId=3409150&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=1,column mapping proven: prose p.1-2 + components foot to Adjusted Gross Margin in all four columns
business_100,non_ifrs,Highlights,Realized Optimization gross margin,5,Q1 FY2027,2026-06-30,Q,-2.0,usd_millions,0,0,3693793,1,https://web.quartr.com/companies/21558?companyId=21558&documentId=3693793&documentType=report&eventId=681828&navigation=external&utm_medium=referral&utm_source=mcp&rp=1,"NEGATIVE in Q1 FY2027 (printed '$ (2.0)'). column mapping proven: prose p.2 ($456m/$426m AGM, $237m/$197m ToP, $384m/$352m Adj EBITDA, $253m/$231m/$48m/$47m DCF, $215m/$212m/$57m/$48m net earnings) and components foot to Adjusted Gross Margin in all four columns"
business_100,non_ifrs,Highlights,Realized Optimization gross margin,5,"LTM ended June 30, 2026",2026-06-30,YTD,72.0,usd_millions,0,0,3693793,1,https://web.quartr.com/companies/21558?companyId=21558&documentId=3693793&documentType=report&eventId=681828&navigation=external&utm_medium=referral&utm_source=mcp&rp=1,"NEGATIVE in Q1 FY2027 (printed '$ (2.0)'). column mapping proven: prose p.2 ($456m/$426m AGM, $237m/$197m ToP, $384m/$352m Adj EBITDA, $253m/$231m/$48m/$47m DCF, $215m/$212m/$57m/$48m net earnings) and components foot to Adjusted Gross Margin in all four columns"
business_100,non_ifrs,Highlights,Adjusted EBITDA 1,6,Q3 FY2025,2024-12-31,Q,96.6,usd_millions,1,1,2794952,1,https://web.quartr.com/companies/21558?companyId=21558&documentId=2794952&documentType=report&eventId=411100&navigation=external&utm_medium=referral&utm_source=mcp&rp=1,"column mapping proven: prose p.2 growth percentages (+52%/+7%, +18%/+15%, +20%/+18%, +34%/+4%) and components foot to Adjusted Gross Margin in all four columns"
business_100,non_ifrs,Highlights,Adjusted EBITDA 1,6,"LTM ended December 31, 2024",2024-12-31,YTD,331.1,usd_millions,1,1,2794952,1,https://web.quartr.com/companies/21558?companyId=21558&documentId=2794952&documentType=report&eventId=411100&navigation=external&utm_medium=referral&utm_source=mcp&rp=1,"column mapping proven: prose p.2 growth percentages (+52%/+7%, +18%/+15%, +20%/+18%, +34%/+4%) and components foot to Adjusted Gross Margin in all four columns | period_type YTD used for a LAST TWELVE MONTHS column (no LTM value in the SPEC enum). This release presents LTM, NOT fiscal-year-to-date and NOT a fiscal year."
business_100,non_ifrs,Add (deduct):,Other expenses,6,Q4 FY2025,2025-03-31,Q,1.7,usd_millions,0,1,4064736,17,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064736&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=17,reconciliation of Adjusted EBITDA / Adjusted Gross Margin / Distributable Cash Flow to net earnings (IFRS); column alignment reconstructed from PDF-extractor output and independently confirmed by arithmetic footing of the printed subtotals
business_100,non_ifrs,Add (deduct):,Other expenses,6,FY2025,2025-03-31,FY,6.9,usd_millions,0,1,4064736,17,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064736&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=17,reconciliation of Adjusted EBITDA / Adjusted Gross Margin / Distributable Cash Flow to net earnings (IFRS); column alignment reconstructed from PDF-extractor output and independently confirmed by arithmetic footing of the printed subtotals
business_100,non_ifrs,Non-IFRS Measures Utilized by Our Business,Net debt,6,FY2025,2025-03-31,instant,1056.3,usd_millions,1,1,4064736,17,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064736&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=17,reconciliation of net debt to total debt outstanding (IFRS); column alignment reconstructed from PDF-extractor output and independently confirmed by arithmetic footing of the printed subtotals; NON-IFRS SUBTOTAL
business_100,non_ifrs,Commercial Model - Adjusted Gross Margin contracting mix,Optimization Activities - FY25 AGM Mix,6,FY2025,2025-03-31,FY,14.0,pct,0,1,3724816,17,https://web.quartr.com/companies/21558?companyId=21558&documentId=3724816&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=17,non-IFRS ratio; 45+41+14=100
business_100,non_ifrs,Highlights,Adjusted EBITDA 1,6,Q4 FY2025,2025-03-31,Q,112.7,usd_millions,1,1,3409150,1,https://web.quartr.com/companies/21558?companyId=21558&documentId=3409150&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=1,column mapping proven: prose p.1-2 + components foot to Adjusted Gross Margin in all four columns
business_100,non_ifrs,Highlights,Adjusted EBITDA 1,6,FY2025,2025-03-31,FY,338.8,usd_millions,1,1,3409150,1,https://web.quartr.com/companies/21558?companyId=21558&documentId=3409150&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=1,column mapping proven: prose p.1-2 + components foot to Adjusted Gross Margin in all four columns
