basis,source_doc,source_page,source_url,statement,period_label,period_end,period_type,section,line_item,value,unit,is_subtotal,is_comparative,order_index,note
business_100,4064735,21,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064735&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=21,note_debt,FY2025,2025-03-31,instant,The Business' debt consisted of the following:,Term Loan due 2031,1246.8,usd_millions,0,1,8,
business_100,4064735,21,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064735&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=21,note_debt,FY2026,2026-03-31,instant,The Business' debt consisted of the following:,Total principal amount of debt,1234.4,usd_millions,1,0,9,
business_100,4064735,21,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064735&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=21,note_debt,FY2025,2025-03-31,instant,The Business' debt consisted of the following:,Total principal amount of debt,1260.4,usd_millions,1,1,10,
business_100,4064735,21,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064735&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=21,note_debt,FY2026,2026-03-31,instant,The Business' debt consisted of the following:,"Portion classified as current, net",-12.2,usd_millions,0,0,11,under 'Less:'
business_100,4064735,21,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064735&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=21,note_debt,FY2025,2025-03-31,instant,The Business' debt consisted of the following:,"Portion classified as current, net",-25.8,usd_millions,0,1,12,under 'Less:'
business_100,4064735,21,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064735&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=21,note_debt,FY2026,2026-03-31,instant,The Business' debt consisted of the following:,Unamortized discount and deferred financing costs,-24.9,usd_millions,0,0,13,under 'Less:'
business_100,4064735,21,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064735&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=21,note_debt,FY2025,2025-03-31,instant,The Business' debt consisted of the following:,Unamortized discount and deferred financing costs,-26.5,usd_millions,0,1,14,under 'Less:'
business_100,4064735,21,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064735&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=21,note_debt,FY2026,2026-03-31,instant,The Business' debt consisted of the following:,"Total long-term debt, net",1197.3,usd_millions,1,0,15,
business_100,4064735,21,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064735&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=21,note_debt,FY2025,2025-03-31,instant,The Business' debt consisted of the following:,"Total long-term debt, net",1208.1,usd_millions,1,1,16,
business_100,4064735,21,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064735&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=21,note_debt,FY2026,2026-03-31,instant,a) Asset Backed Loan,Initial drawings on the new revolving credit facility,55.0,usd_millions,0,0,17,"narrative; drawn October 15, 2025"
business_100,4064735,21,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064735&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=21,note_debt,FY2026,2026-03-31,instant,a) Asset Backed Loan,Outstanding cash drawings on the Asset Backed Loan repaid,55.8,usd_millions,0,0,18,"narrative; repaid October 15, 2025"
business_100,4064735,21,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064735&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=21,note_debt,FY2025,2025-03-31,instant,a) Asset Backed Loan,Outstanding cash drawings on the Asset Backed Loan repaid,0.0,usd_millions,0,1,19,"narrative; printed as 'March 31, 2025 - nil'; printed_dash_zero"
business_100,4064735,21,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064735&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=21,note_debt,FY2026,2026-03-31,instant,a) Asset Backed Loan,Issued letters of credit transferred to the new revolving credit facility,37.2,usd_millions,0,0,20,"narrative; transferred October 15, 2025"
business_100,4064735,21,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064735&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=21,note_debt,FY2025,2025-03-31,instant,a) Asset Backed Loan,Issued letters of credit,32.8,usd_millions,0,1,21,"narrative; as of March 31, 2025"
business_100,4064735,21,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064735&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=21,note_other,FY2026,2026-03-31,instant,6. Goodwill,Goodwill,117.2,usd_millions,0,0,1,narrative
business_100,4064735,21,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064735&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=21,note_other,FY2025,2025-03-31,instant,6. Goodwill,Goodwill,117.2,usd_millions,0,1,2,narrative
business_100,4064735,21,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064735&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=21,note_other,FY2026,2026-03-31,instant,6. Goodwill,Discount rate used to calculate AECO's value in use,11.2,pct,0,0,3,
business_100,4064735,21,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064735&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=21,note_other,FY2025,2025-03-31,instant,6. Goodwill,Discount rate used to calculate AECO's value in use,11.8,pct,0,1,4,
business_100,4064735,22,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064735&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=22,note_debt,FY2026,2026-03-31,instant,b) Warwick Credit Facility,Total then outstanding balance on WGS LP's revolving operating line of credit (the 'Warwick Credit Facility') repaid in full,9.4,usd_millions,0,0,1,"narrative; repaid October 14, 2025"
business_100,4064735,22,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064735&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=22,note_debt,FY2025,2025-03-31,instant,b) Warwick Credit Facility,Borrowings outstanding on this credit facility,13.6,usd_millions,0,1,2,narrative
business_100,4064735,22,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064735&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=22,note_debt,FY2025,2025-03-31,instant,b) Warwick Credit Facility,Interest rate on Warwick Credit Facility borrowings,5.55,pct,0,1,3,narrative
business_100,4064735,22,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064735&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=22,note_debt,FY2026,2026-03-31,instant,c) Revolving Credit Facility,Committed capacity of the Revolving Credit Facility,350.0,usd_millions,0,0,4,"narrative; matures October 15, 2030"
business_100,4064735,22,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064735&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=22,note_debt,FY2026,2026-03-31,instant,c) Revolving Credit Facility,Issued but unused letter of credit sub-limit,175.0,usd_millions,0,0,5,narrative
business_100,4064735,22,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064735&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=22,note_debt,FY2026,2026-03-31,instant,c) Revolving Credit Facility,Total Net Leverage Ratio covenant maximum (consolidated total net debt to consolidated EBITDA),5.0,count,0,0,6,"narrative; 'no more than 5.00 to 1.00', tested quarterly from quarter ended December 31, 2025"
business_100,4064735,22,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064735&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=22,note_debt,FY2026,2026-03-31,instant,c) Revolving Credit Facility,Borrowings outstanding under the Revolving Credit Facility,0.0,usd_millions,0,0,7,narrative; printed as 'no borrowings outstanding'; printed_dash_zero
business_100,4064735,22,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064735&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=22,note_debt,FY2026,2026-03-31,instant,c) Revolving Credit Facility,Issued letters of credit,31.1,usd_millions,0,0,8,narrative
business_100,4064735,22,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064735&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=22,note_debt,FY2026,2026-03-31,instant,d) Term Loan due 2026,"Term loan (the 'Term Loan due 2026') entered into August 17, 2023",450.0,usd_millions,0,0,9,"narrative; due August 17, 2026"
business_100,4064735,22,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064735&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=22,note_debt,FY2025,2025-03-31,instant,d) Term Loan due 2026,Then outstanding principal amount of the Term Loan due 2026 settled,450.0,usd_millions,0,1,10,"narrative; settled September 18, 2024 from Term Loan due 2031 proceeds"
business_100,4064735,23,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064735&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=23,note_debt,FY2025,2025-03-31,instant,e) Term Loan due 2031,"Senior secured term loan (the 'Term Loan due 2031') entered into September 18, 2024",1250.0,usd_millions,0,1,11,"narrative; original principal; due September 18, 2031"
business_100,4064735,23,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064735&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=23,note_debt,FY2025,2025-03-31,instant,e) Term Loan due 2031,Proceeds from the Term Loan due 2031,1237.5,usd_millions,0,1,12,narrative
business_100,4064735,23,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064735&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=23,note_debt,FY2025,2025-03-31,instant,e) Term Loan due 2031,Original issue discount,12.5,usd_millions,0,1,13,narrative
business_100,4064735,23,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064735&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=23,note_debt,FY2026,2026-03-31,instant,e) Term Loan due 2031,Required quarterly principal repayment as a percentage of original principal borrowings,0.25,pct,0,0,14,"narrative; each fiscal quarter starting March 31, 2025"
business_100,4064735,23,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064735&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=23,note_debt,FY2026,2026-03-31,instant,e) Term Loan due 2031,Principal of the Term Loan due 2031 remaining outstanding,1234.4,usd_millions,0,0,15,narrative
business_100,4064735,23,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064735&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=23,note_debt,FY2025,2025-03-31,instant,e) Term Loan due 2031,Principal of the Term Loan due 2031 remaining outstanding,1246.8,usd_millions,0,1,16,narrative
business_100,4064735,23,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064735&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=23,note_debt,FY2026,2026-03-31,instant,e) Term Loan due 2031,Current amounts owing included in outstanding principal,12.5,usd_millions,0,0,17,"narrative; NB balance-sheet/debt-table 'Portion classified as current, net' is 12.2"
business_100,4064735,23,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064735&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=23,note_debt,FY2025,2025-03-31,instant,e) Term Loan due 2031,Current amounts owing included in outstanding principal,12.5,usd_millions,0,1,18,"narrative; NB debt-table 'Portion classified as current, net' is 25.8 (incl. Warwick Credit Facility 13.6)"
business_100,4064735,23,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064735&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=23,note_debt,FY2026,2026-03-31,instant,e) Term Loan due 2031,Unamortized discount and deferred financing costs,24.9,usd_millions,0,0,19,narrative; excluded from principal outstanding
business_100,4064735,23,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064735&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=23,note_debt,FY2025,2025-03-31,instant,e) Term Loan due 2031,Unamortized discount and deferred financing costs,26.5,usd_millions,0,1,20,narrative; excluded from principal outstanding
business_100,4064735,23,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064735&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=23,note_debt,FY2026,2026-03-31,FY,e) Term Loan due 2031,Repaid towards the principal balance of the Term Loan due 2031,12.5,usd_millions,0,0,21,narrative
business_100,4064735,23,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064735&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=23,note_debt,FY2025,2025-03-31,FY,e) Term Loan due 2031,Repaid towards the principal balance of the Term Loan due 2031,3.1,usd_millions,0,1,22,narrative
business_100,4064735,23,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064735&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=23,note_debt,FY2025,2024-09-18,instant,e) Term Loan due 2031,SOFR loan margin at the loan's inception,3.5,pct,0,1,23,"narrative; SOFR plus 3.50%; inception September 18, 2024"
business_100,4064735,23,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064735&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=23,note_debt,FY2025,2024-09-18,instant,e) Term Loan due 2031,Base rate loan margin at the loan's inception,2.5,pct,0,1,24,narrative; base rate plus 2.50%
business_100,4064735,23,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064735&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=23,note_debt,FY2025,2025-03-19,instant,e) Term Loan due 2031,"SOFR loan margin effective March 19, 2025",3.0,pct,0,1,25,narrative; first amendment
business_100,4064735,23,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064735&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=23,note_debt,FY2025,2025-03-19,instant,e) Term Loan due 2031,"Base rate loan margin effective March 19, 2025",2.0,pct,0,1,26,narrative; first amendment
business_100,4064735,23,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064735&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=23,note_debt,FY2026,2025-10-29,instant,e) Term Loan due 2031,"SOFR loan margin effective October 29, 2025",2.5,pct,0,0,27,narrative; repricing
business_100,4064735,23,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064735&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=23,note_debt,FY2026,2025-10-29,instant,e) Term Loan due 2031,"Base rate loan margin effective October 29, 2025",1.5,pct,0,0,28,narrative; repricing
business_100,4064735,23,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064735&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=23,note_debt,FY2026,2026-03-31,instant,e) Term Loan due 2031,"Weighted average interest rate on the Term Loan due 2031, before considering associated hedges",6.2,pct,0,0,29,narrative
business_100,4064735,23,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064735&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=23,note_debt,FY2025,2025-03-31,instant,e) Term Loan due 2031,"Weighted average interest rate on the Term Loan due 2031, before considering associated hedges",7.3,pct,0,1,30,narrative
business_100,4064735,23,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064735&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=23,note_debt,FY2026,2026-03-31,instant,e) Term Loan due 2031,First Lien Net Leverage Ratio threshold above which an ECF prepayment is required,4.5,count,0,0,31,narrative; 'greater than 4.50 to 1.00'
business_100,4064735,23,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064735&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=23,note_debt,FY2026,2026-03-31,instant,e) Term Loan due 2031,"Excess cash flow prepayment percentage above the threshold (post October 29, 2025 amendment)",50.0,pct,0,0,32,narrative; previously 75.0%; steps down to 25.0% and 0.0% at 4.50 and 4.00 to 1.00
business_100,4064735,23,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064735&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=23,note_debt,FY2026,2026-03-31,instant,e) Term Loan due 2031,Excess cash flow dollar threshold,63.1,usd_millions,0,0,33,narrative; greater of $63.1 million or 25.0% of Consolidated EBITDA
business_100,4064735,23,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064735&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=23,note_debt,FY2026,2026-03-31,instant,e) Term Loan due 2031,Excess cash flow threshold as a percentage of Consolidated EBITDA,25.0,pct,0,0,34,narrative
business_100,4064735,23,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064735&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=23,note_debt,FY2026,2026-03-31,instant,e) Term Loan due 2031,Excess cash flow payments required,0.0,usd_millions,0,0,35,narrative; printed as 'no excess cash flow payments were required'; printed_dash_zero
business_100,4064735,23,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064735&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=23,note_debt,FY2026,2026-03-31,instant,e) Term Loan due 2031,Debt Service Coverage Ratio covenant minimum,1.1,count,0,0,36,"narrative; 'at least 1.10 to 1.00', tested quarterly"
business_100,4064735,24,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064735&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=24,note_leases,FY2026,2026-03-31,instant,8. Right of Use Assets and Lease Liabilities,"ROU assets within property, plant and equipment",88.5,usd_millions,0,0,1,
business_100,4064735,24,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064735&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=24,note_leases,FY2025,2025-03-31,instant,8. Right of Use Assets and Lease Liabilities,"ROU assets within property, plant and equipment",83.9,usd_millions,0,1,2,
business_100,4064735,24,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064735&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=24,note_leases,FY2026,2026-03-31,instant,8. Right of Use Assets and Lease Liabilities,Weighted average remaining lease term,27,count,0,0,3,narrative; approximately 27 years; defined lease terms ranged 1 - 77 years
business_100,4064735,24,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064735&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=24,note_leases,FY2025,2025-03-31,instant,8. Right of Use Assets and Lease Liabilities,Weighted average remaining lease term,28,count,0,1,4,narrative; approximately 28 years; defined lease terms ranged 2 - 78 years
business_100,4064735,24,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064735&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=24,note_leases,FY2026,2026-03-31,instant,8. Right of Use Assets and Lease Liabilities,Weighted average remaining term of subsurface storage leases,24,count,0,0,5,narrative; years; remaining terms 23 - 26 years
business_100,4064735,24,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064735&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=24,note_leases,FY2025,2025-03-31,instant,8. Right of Use Assets and Lease Liabilities,Weighted average remaining term of subsurface storage leases,26,count,0,1,6,narrative; years; remaining terms 24 - 30 years
business_100,4064735,24,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064735&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=24,note_leases,FY2026,2026-03-31,instant,8. Right of Use Assets and Lease Liabilities,Weighted average incremental borrowing rate applicable to our leases,10,pct,0,0,7,narrative
business_100,4064735,24,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064735&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=24,note_leases,FY2025,2025-03-31,instant,8. Right of Use Assets and Lease Liabilities,Weighted average incremental borrowing rate applicable to our leases,10,pct,0,1,8,narrative
business_100,4064735,24,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064735&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=24,note_leases,FY2026,2025-04-01,instant,Land and storage formations,"Net carrying amount, April 1, 2025",82.7,usd_millions,1,0,9,block=rou_assets_by_class; col-1 heading not returned by PDF extractor; identified as 'Land and storage formations' by tie-out to Note 5
business_100,4064735,24,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064735&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=24,note_leases,FY2026,2025-04-01,instant,Facilities and other,"Net carrying amount, April 1, 2025",1.2,usd_millions,1,0,10,block=rou_assets_by_class
business_100,4064735,24,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064735&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=24,note_leases,FY2026,2025-04-01,instant,Total,"Net carrying amount, April 1, 2025",83.9,usd_millions,1,0,11,block=rou_assets_by_class
business_100,4064735,24,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064735&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=24,note_leases,FY2026,2026-03-31,FY,Land and storage formations,Lease additions,0.1,usd_millions,0,0,12,block=rou_assets_by_class; col-1 heading not returned by PDF extractor; identified as 'Land and storage formations' by tie-out to Note 5
business_100,4064735,24,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064735&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=24,note_leases,FY2026,2026-03-31,FY,Facilities and other,Lease additions,0.0,usd_millions,0,0,13,block=rou_assets_by_class; printed_dash_zero
business_100,4064735,24,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064735&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=24,note_leases,FY2026,2026-03-31,FY,Total,Lease additions,0.1,usd_millions,0,0,14,block=rou_assets_by_class
business_100,4064735,24,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064735&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=24,note_leases,FY2026,2026-03-31,FY,Land and storage formations,Lease terminations,-0.1,usd_millions,0,0,15,block=rou_assets_by_class; col-1 heading not returned by PDF extractor; identified as 'Land and storage formations' by tie-out to Note 5
business_100,4064735,24,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064735&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=24,note_leases,FY2026,2026-03-31,FY,Facilities and other,Lease terminations,0.0,usd_millions,0,0,16,block=rou_assets_by_class; printed_dash_zero
business_100,4064735,24,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064735&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=24,note_leases,FY2026,2026-03-31,FY,Total,Lease terminations,-0.1,usd_millions,0,0,17,block=rou_assets_by_class
business_100,4064735,24,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064735&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=24,note_leases,FY2026,2026-03-31,FY,Land and storage formations,Depreciation expense,-3.4,usd_millions,0,0,18,block=rou_assets_by_class; col-1 heading not returned by PDF extractor; identified as 'Land and storage formations' by tie-out to Note 5
business_100,4064735,24,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064735&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=24,note_leases,FY2026,2026-03-31,FY,Facilities and other,Depreciation expense,-0.5,usd_millions,0,0,19,block=rou_assets_by_class
business_100,4064735,24,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064735&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=24,note_leases,FY2026,2026-03-31,FY,Total,Depreciation expense,-3.9,usd_millions,0,0,20,block=rou_assets_by_class
business_100,4064735,24,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064735&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=24,note_leases,FY2026,2026-03-31,FY,Land and storage formations,Lease remeasurements and modifications,8.4,usd_millions,0,0,21,block=rou_assets_by_class; col-1 heading not returned by PDF extractor; identified as 'Land and storage formations' by tie-out to Note 5
business_100,4064735,24,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064735&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=24,note_leases,FY2026,2026-03-31,FY,Facilities and other,Lease remeasurements and modifications,0.0,usd_millions,0,0,22,block=rou_assets_by_class; printed_dash_zero
business_100,4064735,24,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064735&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=24,note_leases,FY2026,2026-03-31,FY,Total,Lease remeasurements and modifications,8.4,usd_millions,0,0,23,block=rou_assets_by_class
business_100,4064735,24,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064735&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=24,note_leases,FY2026,2026-03-31,FY,Land and storage formations,Foreign currency translation adjustment,0.1,usd_millions,0,0,24,block=rou_assets_by_class; col-1 heading not returned by PDF extractor; identified as 'Land and storage formations' by tie-out to Note 5
business_100,4064735,24,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064735&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=24,note_leases,FY2026,2026-03-31,FY,Facilities and other,Foreign currency translation adjustment,0.0,usd_millions,0,0,25,block=rou_assets_by_class; printed_dash_zero
business_100,4064735,24,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064735&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=24,note_leases,FY2026,2026-03-31,FY,Total,Foreign currency translation adjustment,0.1,usd_millions,0,0,26,block=rou_assets_by_class
business_100,4064735,24,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064735&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=24,note_leases,FY2026,2026-03-31,instant,Land and storage formations,"Net carrying amount, March 31, 2026",87.8,usd_millions,1,0,27,block=rou_assets_by_class; col-1 heading not returned by PDF extractor; identified as 'Land and storage formations' by tie-out to Note 5
business_100,4064735,24,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064735&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=24,note_leases,FY2026,2026-03-31,instant,Facilities and other,"Net carrying amount, March 31, 2026",0.7,usd_millions,1,0,28,block=rou_assets_by_class
business_100,4064735,24,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064735&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=24,note_leases,FY2026,2026-03-31,instant,Total,"Net carrying amount, March 31, 2026",88.5,usd_millions,1,0,29,block=rou_assets_by_class
business_100,4064735,24,https://web.quartr.com/companies/21558?companyId=21558&documentId=4064735&documentType=report&eventId=554427&navigation=external&utm_medium=referral&utm_source=mcp&rp=24,note_leases,FY2025,2024-04-01,instant,Land and storage formations,"Net carrying amount, April 1, 2024",85.0,usd_millions,1,1,30,block=rou_assets_by_class; col-1 heading not returned by PDF extractor; identified as 'Land and storage formations' by tie-out to Note 5
