basis,source_doc,source_page,source_url,statement,period_label,period_end,period_type,section,line_item,value,unit,is_subtotal,is_comparative,order_index,note
business_100,2794952,13,https://web.quartr.com/companies/21558?companyId=21558&documentId=2794952&documentType=report&eventId=411100&navigation=external&utm_medium=referral&utm_source=mcp&rp=13,non_ifrs,Q3 FY2025,2024-12-31,Q,Reconciliation of Non-IFRS Measures,Operating,11.4,usd_millions,0,1,108,
business_100,2794952,13,https://web.quartr.com/companies/21558?companyId=21558&documentId=2794952&documentType=report&eventId=411100&navigation=external&utm_medium=referral&utm_source=mcp&rp=13,non_ifrs,"LTM ended December 31, 2025",2025-12-31,YTD,Reconciliation of Non-IFRS Measures,Operating,51.4,usd_millions,0,0,108,
business_100,2794952,13,https://web.quartr.com/companies/21558?companyId=21558&documentId=2794952&documentType=report&eventId=411100&navigation=external&utm_medium=referral&utm_source=mcp&rp=13,non_ifrs,"LTM ended December 31, 2024",2024-12-31,YTD,Reconciliation of Non-IFRS Measures,Operating,48.9,usd_millions,0,1,108,
business_100,2794952,13,https://web.quartr.com/companies/21558?companyId=21558&documentId=2794952&documentType=report&eventId=411100&navigation=external&utm_medium=referral&utm_source=mcp&rp=13,non_ifrs,Q3 FY2026,2025-12-31,Q,Reconciliation of Non-IFRS Measures,General and administrative,5.1,usd_millions,0,0,109,
business_100,2794952,13,https://web.quartr.com/companies/21558?companyId=21558&documentId=2794952&documentType=report&eventId=411100&navigation=external&utm_medium=referral&utm_source=mcp&rp=13,non_ifrs,Q3 FY2025,2024-12-31,Q,Reconciliation of Non-IFRS Measures,General and administrative,4.8,usd_millions,0,1,109,
business_100,2794952,13,https://web.quartr.com/companies/21558?companyId=21558&documentId=2794952&documentType=report&eventId=411100&navigation=external&utm_medium=referral&utm_source=mcp&rp=13,non_ifrs,"LTM ended December 31, 2025",2025-12-31,YTD,Reconciliation of Non-IFRS Measures,General and administrative,23.5,usd_millions,0,0,109,
business_100,2794952,13,https://web.quartr.com/companies/21558?companyId=21558&documentId=2794952&documentType=report&eventId=411100&navigation=external&utm_medium=referral&utm_source=mcp&rp=13,non_ifrs,"LTM ended December 31, 2024",2024-12-31,YTD,Reconciliation of Non-IFRS Measures,General and administrative,25.9,usd_millions,0,1,109,
business_100,2794952,13,https://web.quartr.com/companies/21558?companyId=21558&documentId=2794952&documentType=report&eventId=411100&navigation=external&utm_medium=referral&utm_source=mcp&rp=13,non_ifrs,Q3 FY2026,2025-12-31,Q,Reconciliation of Non-IFRS Measures,Other items 2,0,usd_millions,0,0,110,printed_dash_zero
business_100,2794952,13,https://web.quartr.com/companies/21558?companyId=21558&documentId=2794952&documentType=report&eventId=411100&navigation=external&utm_medium=referral&utm_source=mcp&rp=13,non_ifrs,Q3 FY2025,2024-12-31,Q,Reconciliation of Non-IFRS Measures,Other items 2,0.2,usd_millions,0,1,110,
business_100,2794952,13,https://web.quartr.com/companies/21558?companyId=21558&documentId=2794952&documentType=report&eventId=411100&navigation=external&utm_medium=referral&utm_source=mcp&rp=13,non_ifrs,"LTM ended December 31, 2025",2025-12-31,YTD,Reconciliation of Non-IFRS Measures,Other items 2,0.3,usd_millions,0,0,110,
business_100,2794952,13,https://web.quartr.com/companies/21558?companyId=21558&documentId=2794952&documentType=report&eventId=411100&navigation=external&utm_medium=referral&utm_source=mcp&rp=13,non_ifrs,"LTM ended December 31, 2024",2024-12-31,YTD,Reconciliation of Non-IFRS Measures,Other items 2,-0.5,usd_millions,0,1,110,
business_100,2794952,13,https://web.quartr.com/companies/21558?companyId=21558&documentId=2794952&documentType=report&eventId=411100&navigation=external&utm_medium=referral&utm_source=mcp&rp=13,non_ifrs,Q3 FY2026,2025-12-31,Q,Reconciliation of Non-IFRS Measures,Adjusted Gross Margin,133.3,usd_millions,1,0,111,
business_100,2794952,13,https://web.quartr.com/companies/21558?companyId=21558&documentId=2794952&documentType=report&eventId=411100&navigation=external&utm_medium=referral&utm_source=mcp&rp=13,non_ifrs,Q3 FY2025,2024-12-31,Q,Reconciliation of Non-IFRS Measures,Adjusted Gross Margin,113.0,usd_millions,1,1,111,
business_100,2794952,13,https://web.quartr.com/companies/21558?companyId=21558&documentId=2794952&documentType=report&eventId=411100&navigation=external&utm_medium=referral&utm_source=mcp&rp=13,non_ifrs,"LTM ended December 31, 2025",2025-12-31,YTD,Reconciliation of Non-IFRS Measures,Adjusted Gross Margin,464.6,usd_millions,1,0,111,
business_100,2794952,13,https://web.quartr.com/companies/21558?companyId=21558&documentId=2794952&documentType=report&eventId=411100&navigation=external&utm_medium=referral&utm_source=mcp&rp=13,non_ifrs,"LTM ended December 31, 2024",2024-12-31,YTD,Reconciliation of Non-IFRS Measures,Adjusted Gross Margin,405.4,usd_millions,1,1,111,
business_100,2794952,13,https://web.quartr.com/companies/21558?companyId=21558&documentId=2794952&documentType=report&eventId=411100&navigation=external&utm_medium=referral&utm_source=mcp&rp=13,non_ifrs,Q3 FY2026,2025-12-31,Q,Reconciliation of Non-IFRS Measures,Operating,-11.8,usd_millions,0,0,112,"second occurrence of caption, deducted"
business_100,2794952,13,https://web.quartr.com/companies/21558?companyId=21558&documentId=2794952&documentType=report&eventId=411100&navigation=external&utm_medium=referral&utm_source=mcp&rp=13,non_ifrs,Q3 FY2025,2024-12-31,Q,Reconciliation of Non-IFRS Measures,Operating,-11.4,usd_millions,0,1,112,"second occurrence of caption, deducted"
business_100,2794952,13,https://web.quartr.com/companies/21558?companyId=21558&documentId=2794952&documentType=report&eventId=411100&navigation=external&utm_medium=referral&utm_source=mcp&rp=13,non_ifrs,"LTM ended December 31, 2025",2025-12-31,YTD,Reconciliation of Non-IFRS Measures,Operating,-51.4,usd_millions,0,0,112,"second occurrence of caption, deducted"
business_100,2794952,13,https://web.quartr.com/companies/21558?companyId=21558&documentId=2794952&documentType=report&eventId=411100&navigation=external&utm_medium=referral&utm_source=mcp&rp=13,non_ifrs,"LTM ended December 31, 2024",2024-12-31,YTD,Reconciliation of Non-IFRS Measures,Operating,-48.9,usd_millions,0,1,112,"second occurrence of caption, deducted"
business_100,2794952,13,https://web.quartr.com/companies/21558?companyId=21558&documentId=2794952&documentType=report&eventId=411100&navigation=external&utm_medium=referral&utm_source=mcp&rp=13,non_ifrs,Q3 FY2026,2025-12-31,Q,Reconciliation of Non-IFRS Measures,General and administrative,-5.1,usd_millions,0,0,113,"second occurrence of caption, deducted"
business_100,2794952,13,https://web.quartr.com/companies/21558?companyId=21558&documentId=2794952&documentType=report&eventId=411100&navigation=external&utm_medium=referral&utm_source=mcp&rp=13,non_ifrs,Q3 FY2025,2024-12-31,Q,Reconciliation of Non-IFRS Measures,General and administrative,-4.8,usd_millions,0,1,113,"second occurrence of caption, deducted"
business_100,2794952,13,https://web.quartr.com/companies/21558?companyId=21558&documentId=2794952&documentType=report&eventId=411100&navigation=external&utm_medium=referral&utm_source=mcp&rp=13,non_ifrs,"LTM ended December 31, 2025",2025-12-31,YTD,Reconciliation of Non-IFRS Measures,General and administrative,-23.5,usd_millions,0,0,113,"second occurrence of caption, deducted"
business_100,2794952,13,https://web.quartr.com/companies/21558?companyId=21558&documentId=2794952&documentType=report&eventId=411100&navigation=external&utm_medium=referral&utm_source=mcp&rp=13,non_ifrs,"LTM ended December 31, 2024",2024-12-31,YTD,Reconciliation of Non-IFRS Measures,General and administrative,-25.9,usd_millions,0,1,113,"second occurrence of caption, deducted"
business_100,2794952,13,https://web.quartr.com/companies/21558?companyId=21558&documentId=2794952&documentType=report&eventId=411100&navigation=external&utm_medium=referral&utm_source=mcp&rp=13,non_ifrs,Q3 FY2026,2025-12-31,Q,Reconciliation of Non-IFRS Measures,Interest expense 3,-19.7,usd_millions,0,0,114,fn3 this release: interest on DEBT OBLIGATIONS (no 'non-affiliated' qualifier - added in Q4 FY2026)
business_100,2794952,13,https://web.quartr.com/companies/21558?companyId=21558&documentId=2794952&documentType=report&eventId=411100&navigation=external&utm_medium=referral&utm_source=mcp&rp=13,non_ifrs,Q3 FY2025,2024-12-31,Q,Reconciliation of Non-IFRS Measures,Interest expense 3,-24.9,usd_millions,0,1,114,fn3 this release: interest on DEBT OBLIGATIONS (no 'non-affiliated' qualifier - added in Q4 FY2026)
business_100,2794952,13,https://web.quartr.com/companies/21558?companyId=21558&documentId=2794952&documentType=report&eventId=411100&navigation=external&utm_medium=referral&utm_source=mcp&rp=13,non_ifrs,"LTM ended December 31, 2025",2025-12-31,YTD,Reconciliation of Non-IFRS Measures,Interest expense 3,-84.8,usd_millions,0,0,114,fn3 this release: interest on DEBT OBLIGATIONS (no 'non-affiliated' qualifier - added in Q4 FY2026)
business_100,2794952,13,https://web.quartr.com/companies/21558?companyId=21558&documentId=2794952&documentType=report&eventId=411100&navigation=external&utm_medium=referral&utm_source=mcp&rp=13,non_ifrs,"LTM ended December 31, 2024",2024-12-31,YTD,Reconciliation of Non-IFRS Measures,Interest expense 3,-58.1,usd_millions,0,1,114,fn3 this release: interest on DEBT OBLIGATIONS (no 'non-affiliated' qualifier - added in Q4 FY2026)
business_100,2794952,13,https://web.quartr.com/companies/21558?companyId=21558&documentId=2794952&documentType=report&eventId=411100&navigation=external&utm_medium=referral&utm_source=mcp&rp=13,non_ifrs,Q3 FY2026,2025-12-31,Q,Reconciliation of Non-IFRS Measures,Mandatory debt repayments,-3.1,usd_millions,0,0,115,
business_100,2794952,13,https://web.quartr.com/companies/21558?companyId=21558&documentId=2794952&documentType=report&eventId=411100&navigation=external&utm_medium=referral&utm_source=mcp&rp=13,non_ifrs,Q3 FY2025,2024-12-31,Q,Reconciliation of Non-IFRS Measures,Mandatory debt repayments,0,usd_millions,0,1,115,printed_dash_zero
business_100,2794952,13,https://web.quartr.com/companies/21558?companyId=21558&documentId=2794952&documentType=report&eventId=411100&navigation=external&utm_medium=referral&utm_source=mcp&rp=13,non_ifrs,"LTM ended December 31, 2025",2025-12-31,YTD,Reconciliation of Non-IFRS Measures,Mandatory debt repayments,-12.5,usd_millions,0,0,115,
business_100,2794952,13,https://web.quartr.com/companies/21558?companyId=21558&documentId=2794952&documentType=report&eventId=411100&navigation=external&utm_medium=referral&utm_source=mcp&rp=13,non_ifrs,"LTM ended December 31, 2024",2024-12-31,YTD,Reconciliation of Non-IFRS Measures,Mandatory debt repayments,0,usd_millions,0,1,115,printed_dash_zero
business_100,2794952,13,https://web.quartr.com/companies/21558?companyId=21558&documentId=2794952&documentType=report&eventId=411100&navigation=external&utm_medium=referral&utm_source=mcp&rp=13,non_ifrs,Q3 FY2026,2025-12-31,Q,Reconciliation of Non-IFRS Measures,Current taxes,-3.1,usd_millions,0,0,116,
business_100,2794952,13,https://web.quartr.com/companies/21558?companyId=21558&documentId=2794952&documentType=report&eventId=411100&navigation=external&utm_medium=referral&utm_source=mcp&rp=13,non_ifrs,Q3 FY2025,2024-12-31,Q,Reconciliation of Non-IFRS Measures,Current taxes,-0.6,usd_millions,0,1,116,
business_100,2794952,13,https://web.quartr.com/companies/21558?companyId=21558&documentId=2794952&documentType=report&eventId=411100&navigation=external&utm_medium=referral&utm_source=mcp&rp=13,non_ifrs,"LTM ended December 31, 2025",2025-12-31,YTD,Reconciliation of Non-IFRS Measures,Current taxes,-3.1,usd_millions,0,0,116,
business_100,2794952,13,https://web.quartr.com/companies/21558?companyId=21558&documentId=2794952&documentType=report&eventId=411100&navigation=external&utm_medium=referral&utm_source=mcp&rp=13,non_ifrs,"LTM ended December 31, 2024",2024-12-31,YTD,Reconciliation of Non-IFRS Measures,Current taxes,-0.5,usd_millions,0,1,116,
business_100,2794952,13,https://web.quartr.com/companies/21558?companyId=21558&documentId=2794952&documentType=report&eventId=411100&navigation=external&utm_medium=referral&utm_source=mcp&rp=13,non_ifrs,Q3 FY2026,2025-12-31,Q,Reconciliation of Non-IFRS Measures,Cash lease payments 4,-4.3,usd_millions,0,0,117,
business_100,2794952,13,https://web.quartr.com/companies/21558?companyId=21558&documentId=2794952&documentType=report&eventId=411100&navigation=external&utm_medium=referral&utm_source=mcp&rp=13,non_ifrs,Q3 FY2025,2024-12-31,Q,Reconciliation of Non-IFRS Measures,Cash lease payments 4,-5.3,usd_millions,0,1,117,
business_100,2794952,13,https://web.quartr.com/companies/21558?companyId=21558&documentId=2794952&documentType=report&eventId=411100&navigation=external&utm_medium=referral&utm_source=mcp&rp=13,non_ifrs,"LTM ended December 31, 2025",2025-12-31,YTD,Reconciliation of Non-IFRS Measures,Cash lease payments 4,-8.3,usd_millions,0,0,117,
business_100,2794952,13,https://web.quartr.com/companies/21558?companyId=21558&documentId=2794952&documentType=report&eventId=411100&navigation=external&utm_medium=referral&utm_source=mcp&rp=13,non_ifrs,"LTM ended December 31, 2024",2024-12-31,YTD,Reconciliation of Non-IFRS Measures,Cash lease payments 4,-9.4,usd_millions,0,1,117,
business_100,2794952,13,https://web.quartr.com/companies/21558?companyId=21558&documentId=2794952&documentType=report&eventId=411100&navigation=external&utm_medium=referral&utm_source=mcp&rp=13,non_ifrs,Q3 FY2026,2025-12-31,Q,Reconciliation of Non-IFRS Measures,Maintenance capital expenditures,-4.0,usd_millions,0,0,118,NO footnote on this caption this release; Q4 FY2026 adds fn5 disclosing a $5.5m downward adjustment to fiscal 2025 maintenance capex
business_100,2794952,13,https://web.quartr.com/companies/21558?companyId=21558&documentId=2794952&documentType=report&eventId=411100&navigation=external&utm_medium=referral&utm_source=mcp&rp=13,non_ifrs,Q3 FY2025,2024-12-31,Q,Reconciliation of Non-IFRS Measures,Maintenance capital expenditures,-4.3,usd_millions,0,1,118,NO footnote on this caption this release; Q4 FY2026 adds fn5 disclosing a $5.5m downward adjustment to fiscal 2025 maintenance capex
business_100,2794952,13,https://web.quartr.com/companies/21558?companyId=21558&documentId=2794952&documentType=report&eventId=411100&navigation=external&utm_medium=referral&utm_source=mcp&rp=13,non_ifrs,"LTM ended December 31, 2025",2025-12-31,YTD,Reconciliation of Non-IFRS Measures,Maintenance capital expenditures,-25.9,usd_millions,0,0,118,NO footnote on this caption this release; Q4 FY2026 adds fn5 disclosing a $5.5m downward adjustment to fiscal 2025 maintenance capex
business_100,2794952,13,https://web.quartr.com/companies/21558?companyId=21558&documentId=2794952&documentType=report&eventId=411100&navigation=external&utm_medium=referral&utm_source=mcp&rp=13,non_ifrs,"LTM ended December 31, 2024",2024-12-31,YTD,Reconciliation of Non-IFRS Measures,Maintenance capital expenditures,-18.1,usd_millions,0,1,118,NO footnote on this caption this release; Q4 FY2026 adds fn5 disclosing a $5.5m downward adjustment to fiscal 2025 maintenance capex
business_100,2794952,13,https://web.quartr.com/companies/21558?companyId=21558&documentId=2794952&documentType=report&eventId=411100&navigation=external&utm_medium=referral&utm_source=mcp&rp=13,non_ifrs,Q3 FY2026,2025-12-31,Q,Reconciliation of Non-IFRS Measures,Other items 2,0,usd_millions,0,0,119,printed_dash_zero
business_100,2794952,13,https://web.quartr.com/companies/21558?companyId=21558&documentId=2794952&documentType=report&eventId=411100&navigation=external&utm_medium=referral&utm_source=mcp&rp=13,non_ifrs,Q3 FY2025,2024-12-31,Q,Reconciliation of Non-IFRS Measures,Other items 2,-0.2,usd_millions,0,1,119,
business_100,2794952,13,https://web.quartr.com/companies/21558?companyId=21558&documentId=2794952&documentType=report&eventId=411100&navigation=external&utm_medium=referral&utm_source=mcp&rp=13,non_ifrs,"LTM ended December 31, 2025",2025-12-31,YTD,Reconciliation of Non-IFRS Measures,Other items 2,-0.3,usd_millions,0,0,119,
business_100,2794952,13,https://web.quartr.com/companies/21558?companyId=21558&documentId=2794952&documentType=report&eventId=411100&navigation=external&utm_medium=referral&utm_source=mcp&rp=13,non_ifrs,"LTM ended December 31, 2024",2024-12-31,YTD,Reconciliation of Non-IFRS Measures,Other items 2,0.5,usd_millions,0,1,119,
business_100,2794952,13,https://web.quartr.com/companies/21558?companyId=21558&documentId=2794952&documentType=report&eventId=411100&navigation=external&utm_medium=referral&utm_source=mcp&rp=13,non_ifrs,Q3 FY2026,2025-12-31,Q,Reconciliation of Non-IFRS Measures,Distributable Cash Flow,82.2,usd_millions,1,0,120,
business_100,2794952,13,https://web.quartr.com/companies/21558?companyId=21558&documentId=2794952&documentType=report&eventId=411100&navigation=external&utm_medium=referral&utm_source=mcp&rp=13,non_ifrs,Q3 FY2025,2024-12-31,Q,Reconciliation of Non-IFRS Measures,Distributable Cash Flow,61.5,usd_millions,1,1,120,
business_100,2794952,13,https://web.quartr.com/companies/21558?companyId=21558&documentId=2794952&documentType=report&eventId=411100&navigation=external&utm_medium=referral&utm_source=mcp&rp=13,non_ifrs,"LTM ended December 31, 2025",2025-12-31,YTD,Reconciliation of Non-IFRS Measures,Distributable Cash Flow,254.8,usd_millions,1,0,120,
business_100,2794952,13,https://web.quartr.com/companies/21558?companyId=21558&documentId=2794952&documentType=report&eventId=411100&navigation=external&utm_medium=referral&utm_source=mcp&rp=13,non_ifrs,"LTM ended December 31, 2024",2024-12-31,YTD,Reconciliation of Non-IFRS Measures,Distributable Cash Flow,245.0,usd_millions,1,1,120,
business_100,2794952,13,https://web.quartr.com/companies/21558?companyId=21558&documentId=2794952&documentType=report&eventId=411100&navigation=external&utm_medium=referral&utm_source=mcp&rp=13,non_ifrs,Q3 FY2026,2025-12-31,Q,Reconciliation of Non-IFRS Measures,ToP,58.7,usd_millions,0,0,201,row-group header above: 'Fee for Service gross margin'
business_100,2794952,13,https://web.quartr.com/companies/21558?companyId=21558&documentId=2794952&documentType=report&eventId=411100&navigation=external&utm_medium=referral&utm_source=mcp&rp=13,non_ifrs,Q3 FY2025,2024-12-31,Q,Reconciliation of Non-IFRS Measures,ToP,46.2,usd_millions,0,1,201,row-group header above: 'Fee for Service gross margin'
business_100,2794952,13,https://web.quartr.com/companies/21558?companyId=21558&documentId=2794952&documentType=report&eventId=411100&navigation=external&utm_medium=referral&utm_source=mcp&rp=13,non_ifrs,"LTM ended December 31, 2025",2025-12-31,YTD,Reconciliation of Non-IFRS Measures,ToP,221.4,usd_millions,0,0,201,row-group header above: 'Fee for Service gross margin'
business_100,2794952,13,https://web.quartr.com/companies/21558?companyId=21558&documentId=2794952&documentType=report&eventId=411100&navigation=external&utm_medium=referral&utm_source=mcp&rp=13,non_ifrs,"LTM ended December 31, 2024",2024-12-31,YTD,Reconciliation of Non-IFRS Measures,ToP,178.1,usd_millions,0,1,201,row-group header above: 'Fee for Service gross margin'
business_100,2794952,13,https://web.quartr.com/companies/21558?companyId=21558&documentId=2794952&documentType=report&eventId=411100&navigation=external&utm_medium=referral&utm_source=mcp&rp=13,non_ifrs,Q3 FY2026,2025-12-31,Q,Reconciliation of Non-IFRS Measures,"STS, net of cost of gas storage services",35.6,usd_millions,0,0,202,
business_100,2794952,13,https://web.quartr.com/companies/21558?companyId=21558&documentId=2794952&documentType=report&eventId=411100&navigation=external&utm_medium=referral&utm_source=mcp&rp=13,non_ifrs,Q3 FY2025,2024-12-31,Q,Reconciliation of Non-IFRS Measures,"STS, net of cost of gas storage services",36.7,usd_millions,0,1,202,
business_100,2794952,13,https://web.quartr.com/companies/21558?companyId=21558&documentId=2794952&documentType=report&eventId=411100&navigation=external&utm_medium=referral&utm_source=mcp&rp=13,non_ifrs,"LTM ended December 31, 2025",2025-12-31,YTD,Reconciliation of Non-IFRS Measures,"STS, net of cost of gas storage services",163.7,usd_millions,0,0,202,
business_100,2794952,13,https://web.quartr.com/companies/21558?companyId=21558&documentId=2794952&documentType=report&eventId=411100&navigation=external&utm_medium=referral&utm_source=mcp&rp=13,non_ifrs,"LTM ended December 31, 2024",2024-12-31,YTD,Reconciliation of Non-IFRS Measures,"STS, net of cost of gas storage services",156.2,usd_millions,0,1,202,
business_100,2794952,13,https://web.quartr.com/companies/21558?companyId=21558&documentId=2794952&documentType=report&eventId=411100&navigation=external&utm_medium=referral&utm_source=mcp&rp=13,non_ifrs,Q3 FY2026,2025-12-31,Q,Reconciliation of Non-IFRS Measures,Total Fee for Service gross margin,94.3,usd_millions,1,0,203,
business_100,2794952,13,https://web.quartr.com/companies/21558?companyId=21558&documentId=2794952&documentType=report&eventId=411100&navigation=external&utm_medium=referral&utm_source=mcp&rp=13,non_ifrs,Q3 FY2025,2024-12-31,Q,Reconciliation of Non-IFRS Measures,Total Fee for Service gross margin,82.9,usd_millions,1,1,203,
business_100,2794952,13,https://web.quartr.com/companies/21558?companyId=21558&documentId=2794952&documentType=report&eventId=411100&navigation=external&utm_medium=referral&utm_source=mcp&rp=13,non_ifrs,"LTM ended December 31, 2025",2025-12-31,YTD,Reconciliation of Non-IFRS Measures,Total Fee for Service gross margin,385.1,usd_millions,1,0,203,
business_100,2794952,13,https://web.quartr.com/companies/21558?companyId=21558&documentId=2794952&documentType=report&eventId=411100&navigation=external&utm_medium=referral&utm_source=mcp&rp=13,non_ifrs,"LTM ended December 31, 2024",2024-12-31,YTD,Reconciliation of Non-IFRS Measures,Total Fee for Service gross margin,334.3,usd_millions,1,1,203,
business_100,2794952,13,https://web.quartr.com/companies/21558?companyId=21558&documentId=2794952&documentType=report&eventId=411100&navigation=external&utm_medium=referral&utm_source=mcp&rp=13,non_ifrs,Q3 FY2026,2025-12-31,Q,Reconciliation of Non-IFRS Measures,"Realized optimization, net",39.0,usd_millions,0,0,204,
business_100,2794952,13,https://web.quartr.com/companies/21558?companyId=21558&documentId=2794952&documentType=report&eventId=411100&navigation=external&utm_medium=referral&utm_source=mcp&rp=13,non_ifrs,Q3 FY2025,2024-12-31,Q,Reconciliation of Non-IFRS Measures,"Realized optimization, net",30.1,usd_millions,0,1,204,
business_100,2794952,13,https://web.quartr.com/companies/21558?companyId=21558&documentId=2794952&documentType=report&eventId=411100&navigation=external&utm_medium=referral&utm_source=mcp&rp=13,non_ifrs,"LTM ended December 31, 2025",2025-12-31,YTD,Reconciliation of Non-IFRS Measures,"Realized optimization, net",79.5,usd_millions,0,0,204,
business_100,2794952,13,https://web.quartr.com/companies/21558?companyId=21558&documentId=2794952&documentType=report&eventId=411100&navigation=external&utm_medium=referral&utm_source=mcp&rp=13,non_ifrs,"LTM ended December 31, 2024",2024-12-31,YTD,Reconciliation of Non-IFRS Measures,"Realized optimization, net",71.1,usd_millions,0,1,204,
business_100,2794952,13,https://web.quartr.com/companies/21558?companyId=21558&documentId=2794952&documentType=report&eventId=411100&navigation=external&utm_medium=referral&utm_source=mcp&rp=13,non_ifrs,Q3 FY2026,2025-12-31,Q,Reconciliation of Non-IFRS Measures,Adjusted Gross Margin,133.3,usd_millions,1,0,205,
business_100,2794952,13,https://web.quartr.com/companies/21558?companyId=21558&documentId=2794952&documentType=report&eventId=411100&navigation=external&utm_medium=referral&utm_source=mcp&rp=13,non_ifrs,Q3 FY2025,2024-12-31,Q,Reconciliation of Non-IFRS Measures,Adjusted Gross Margin,113.0,usd_millions,1,1,205,
business_100,2794952,13,https://web.quartr.com/companies/21558?companyId=21558&documentId=2794952&documentType=report&eventId=411100&navigation=external&utm_medium=referral&utm_source=mcp&rp=13,non_ifrs,"LTM ended December 31, 2025",2025-12-31,YTD,Reconciliation of Non-IFRS Measures,Adjusted Gross Margin,464.6,usd_millions,1,0,205,
business_100,2794952,13,https://web.quartr.com/companies/21558?companyId=21558&documentId=2794952&documentType=report&eventId=411100&navigation=external&utm_medium=referral&utm_source=mcp&rp=13,non_ifrs,"LTM ended December 31, 2024",2024-12-31,YTD,Reconciliation of Non-IFRS Measures,Adjusted Gross Margin,405.4,usd_millions,1,1,205,
business_100,2794952,14,https://web.quartr.com/companies/21558?companyId=21558&documentId=2794952&documentType=report&eventId=411100&navigation=external&utm_medium=referral&utm_source=mcp&rp=14,non_ifrs,Q3 FY2026,2025-12-31,instant,Reconciliation of Non-IFRS Measures,Short-term debt,12.2,usd_millions,0,0,301,
business_100,2794952,14,https://web.quartr.com/companies/21558?companyId=21558&documentId=2794952&documentType=report&eventId=411100&navigation=external&utm_medium=referral&utm_source=mcp&rp=14,non_ifrs,FY2025,2025-03-31,instant,Reconciliation of Non-IFRS Measures,Short-term debt,25.8,usd_millions,0,1,301,
business_100,2794952,14,https://web.quartr.com/companies/21558?companyId=21558&documentId=2794952&documentType=report&eventId=411100&navigation=external&utm_medium=referral&utm_source=mcp&rp=14,non_ifrs,Q3 FY2026,2025-12-31,instant,Reconciliation of Non-IFRS Measures,Long-term debt,1203.0,usd_millions,0,0,302,
business_100,2794952,14,https://web.quartr.com/companies/21558?companyId=21558&documentId=2794952&documentType=report&eventId=411100&navigation=external&utm_medium=referral&utm_source=mcp&rp=14,non_ifrs,FY2025,2025-03-31,instant,Reconciliation of Non-IFRS Measures,Long-term debt,1208.1,usd_millions,0,1,302,
business_100,2794952,14,https://web.quartr.com/companies/21558?companyId=21558&documentId=2794952&documentType=report&eventId=411100&navigation=external&utm_medium=referral&utm_source=mcp&rp=14,non_ifrs,Q3 FY2026,2025-12-31,instant,Reconciliation of Non-IFRS Measures,Total debt outstanding,1215.2,usd_millions,1,0,303,
business_100,2794952,14,https://web.quartr.com/companies/21558?companyId=21558&documentId=2794952&documentType=report&eventId=411100&navigation=external&utm_medium=referral&utm_source=mcp&rp=14,non_ifrs,FY2025,2025-03-31,instant,Reconciliation of Non-IFRS Measures,Total debt outstanding,1233.9,usd_millions,1,1,303,
business_100,2794952,14,https://web.quartr.com/companies/21558?companyId=21558&documentId=2794952&documentType=report&eventId=411100&navigation=external&utm_medium=referral&utm_source=mcp&rp=14,non_ifrs,Q3 FY2026,2025-12-31,instant,Reconciliation of Non-IFRS Measures,Add: Unamortized discount and deferred financing costs,27.3,usd_millions,0,0,304,
business_100,2794952,14,https://web.quartr.com/companies/21558?companyId=21558&documentId=2794952&documentType=report&eventId=411100&navigation=external&utm_medium=referral&utm_source=mcp&rp=14,non_ifrs,FY2025,2025-03-31,instant,Reconciliation of Non-IFRS Measures,Add: Unamortized discount and deferred financing costs,26.5,usd_millions,0,1,304,
business_100,2794952,14,https://web.quartr.com/companies/21558?companyId=21558&documentId=2794952&documentType=report&eventId=411100&navigation=external&utm_medium=referral&utm_source=mcp&rp=14,non_ifrs,Q3 FY2026,2025-12-31,instant,Reconciliation of Non-IFRS Measures,Less: Cash and cash equivalents,-22.2,usd_millions,0,0,305,
business_100,2794952,14,https://web.quartr.com/companies/21558?companyId=21558&documentId=2794952&documentType=report&eventId=411100&navigation=external&utm_medium=referral&utm_source=mcp&rp=14,non_ifrs,FY2025,2025-03-31,instant,Reconciliation of Non-IFRS Measures,Less: Cash and cash equivalents,-204.1,usd_millions,0,1,305,
business_100,2794952,14,https://web.quartr.com/companies/21558?companyId=21558&documentId=2794952&documentType=report&eventId=411100&navigation=external&utm_medium=referral&utm_source=mcp&rp=14,non_ifrs,Q3 FY2026,2025-12-31,instant,Reconciliation of Non-IFRS Measures,Net debt,1220.3,usd_millions,1,0,306,NO 'Net debt to Adjusted EBITDA' row printed in this release's table; the 3.1x ratio appears only in narrative (p.3)
business_100,2794952,14,https://web.quartr.com/companies/21558?companyId=21558&documentId=2794952&documentType=report&eventId=411100&navigation=external&utm_medium=referral&utm_source=mcp&rp=14,non_ifrs,FY2025,2025-03-31,instant,Reconciliation of Non-IFRS Measures,Net debt,1056.3,usd_millions,1,1,306,NO 'Net debt to Adjusted EBITDA' row printed in this release's table; the 3.1x ratio appears only in narrative (p.3)
company,2794952,7,https://web.quartr.com/companies/21558?companyId=21558&documentId=2794952&documentType=report&eventId=411100&navigation=external&utm_medium=referral&utm_source=mcp&rp=7,balance_sheet,Q3 FY2026,2025-12-31,instant,Current Assets,Restricted cash,29.3,usd_millions,0,0,1,"column headers printed cleanly: 'As at December 31, 2025' / 'As at July 28, 2025'; fn1 'Comparative period is the date of incorporation'"
