group_id,retailer,retailer_sku,brand,product_name,price,uom,pack_coverage,promo_price,in_stock,collected_on,data_source,url,specs
C035,floor_and_decor,FND-801998,QEP,LASH Tile Leveling System Clips (100 ct),69.98,per_each,,,yes,2026-09-10,seed_estimate,,tool_type=leveling clips;power=manual
C035,home_depot,HD-256049,QEP,LASH Tile Leveling System Clips (100 ct),69.98,per_each,,,yes,2026-09-10,seed_estimate,,tool_type=leveling clips;power=manual
C035,lowes,LW-301114,QEP,LASH Tile Leveling System Clips (100 ct),75.98,per_each,,,yes,2026-09-10,seed_estimate,,tool_type=leveling clips;power=manual
C035,menards,MND-492725,QEP,LASH Tile Leveling System Clips (100 ct),66.98,per_each,,,yes,2026-09-10,seed_estimate,,tool_type=leveling clips;power=manual
C035,tile_shop,TSH-722599,QEP,LASH Tile Leveling System Clips (100 ct),74.98,per_each,,60.98,yes,2026-09-10,seed_estimate,,tool_type=leveling clips;power=manual
C036,floor_and_decor,FND-545869,QEP,LASH Tile Leveling Wedges (48 ct),129.00,per_each,,,yes,2026-09-10,seed_estimate,,tool_type=leveling wedges;power=manual
C036,home_depot,HD-457651,QEP,LASH Tile Leveling Wedges (48 ct),139.00,per_each,,,yes,2026-09-10,seed_estimate,,tool_type=leveling wedges;power=manual
C036,menards,MND-800739,QEP,LASH Tile Leveling Wedges (48 ct),129.00,per_each,,,yes,2026-09-10,seed_estimate,,tool_type=leveling wedges;power=manual
C037,floor_and_decor,FND-484350,QEP,7 in Wet Tile Saw,21.98,per_each,,,yes,2026-09-10,seed_estimate,,tool_type=wet saw;power=electric;capacity=7
C037,home_depot,HD-177469,QEP,7 in Wet Tile Saw,21.98,per_each,,17.98,yes,2026-09-10,seed_estimate,,tool_type=wet saw;power=electric;capacity=7
C037,lowes,LW-119288,QEP,7 in Wet Tile Saw,22.98,per_each,,,yes,2026-09-10,seed_estimate,,tool_type=wet saw;power=electric;capacity=7
C037,tile_shop,TSH-243824,QEP,7 in Wet Tile Saw,23.98,per_each,,,yes,2026-09-10,seed_estimate,,tool_type=wet saw;power=electric;capacity=7
C038,floor_and_decor,FND-673360,QEP,24 in Ceramic Tile Cutter,15.98,per_each,,13.98,yes,2026-09-10,seed_estimate,,tool_type=snap cutter;power=manual;capacity=24
C038,lowes,LW-928519,QEP,24 in Ceramic Tile Cutter,15.98,per_each,,,yes,2026-09-10,seed_estimate,,tool_type=snap cutter;power=manual;capacity=24
C038,tile_shop,TSH-321411,QEP,24 in Ceramic Tile Cutter,17.98,per_each,,,yes,2026-09-10,seed_estimate,,tool_type=snap cutter;power=manual;capacity=24
C039,floor_and_decor,FND-654106,Rubi,TX-700 Tile Cutter,78.98,per_each,,68.98,yes,2026-09-10,seed_estimate,,tool_type=snap cutter;power=manual;capacity=28
C039,home_depot,HD-253501,Rubi,TX-700 Tile Cutter,84.98,per_each,,,yes,2026-09-10,seed_estimate,,tool_type=snap cutter;power=manual;capacity=28
C039,lowes,LW-248794,Rubi,TX-700 Tile Cutter,87.98,per_each,,,yes,2026-09-10,seed_estimate,,tool_type=snap cutter;power=manual;capacity=28
C039,tile_shop,TSH-519938,Rubi,TX-700 Tile Cutter,92.98,per_each,,,yes,2026-09-10,seed_estimate,,tool_type=snap cutter;power=manual;capacity=28
C040,floor_and_decor,FND-653291,QEP,1/4 in x 3/8 in Square-Notch Trowel,55.98,per_each,,,yes,2026-09-10,seed_estimate,,tool_type=notched trowel;power=manual;material=steel
C040,home_depot,HD-548077,QEP,1/4 in x 3/8 in Square-Notch Trowel,61.98,per_each,,,yes,2026-09-10,seed_estimate,,tool_type=notched trowel;power=manual;material=steel
C040,lowes,LW-362549,QEP,1/4 in x 3/8 in Square-Notch Trowel,55.98,per_each,,,yes,2026-09-10,seed_estimate,,tool_type=notched trowel;power=manual;material=steel
C040,menards,MND-206538,QEP,1/4 in x 3/8 in Square-Notch Trowel,52.98,per_each,,42.98,yes,2026-09-10,seed_estimate,,tool_type=notched trowel;power=manual;material=steel
C040,tile_shop,TSH-348154,QEP,1/4 in x 3/8 in Square-Notch Trowel,65.98,per_each,,,yes,2026-09-10,seed_estimate,,tool_type=notched trowel;power=manual;material=steel
C041,floor_and_decor,FND-273829,QEP,Gum Rubber Grout Float,159.00,per_each,,129.00,yes,2026-09-10,seed_estimate,,tool_type=grout float;power=manual
C041,home_depot,HD-395037,QEP,Gum Rubber Grout Float,169.00,per_each,,,yes,2026-09-10,seed_estimate,,tool_type=grout float;power=manual
C041,menards,MND-864220,QEP,Gum Rubber Grout Float,159.00,per_each,,,yes,2026-09-10,seed_estimate,,tool_type=grout float;power=manual
C041,tile_shop,TSH-574793,QEP,Gum Rubber Grout Float,169.00,per_each,,,yes,2026-09-10,seed_estimate,,tool_type=grout float;power=manual
C042,floor_and_decor,FND-349283,QEP,Professional Knee Pads,139.00,per_each,,,yes,2026-09-10,seed_estimate,,tool_type=knee pads;power=manual
C042,home_depot,HD-784873,QEP,Professional Knee Pads,149.00,per_each,,,yes,2026-09-10,seed_estimate,,tool_type=knee pads;power=manual
C042,lowes,LW-349071,QEP,Professional Knee Pads,149.00,per_each,,129.00,yes,2026-09-10,seed_estimate,,tool_type=knee pads;power=manual
C042,menards,MND-766516,QEP,Professional Knee Pads,129.00,per_each,,,yes,2026-09-10,seed_estimate,,tool_type=knee pads;power=manual
C042,tile_shop,TSH-899350,QEP,Professional Knee Pads,149.00,per_each,,,yes,2026-09-10,seed_estimate,,tool_type=knee pads;power=manual
C043,floor_and_decor,FND-825493,Marshalltown,Margin Trowel 5 in x 2 in,109.00,per_each,,92.98,yes,2026-09-10,seed_estimate,,tool_type=margin trowel;power=manual;material=steel
C043,home_depot,HD-545378,Marshalltown,Margin Trowel 5 in x 2 in,119.00,per_each,,,yes,2026-09-10,seed_estimate,,tool_type=margin trowel;power=manual;material=steel
C043,lowes,LW-102103,Marshalltown,Margin Trowel 5 in x 2 in,109.00,per_each,,,yes,2026-09-10,seed_estimate,,tool_type=margin trowel;power=manual;material=steel
C043,tile_shop,TSH-667817,Marshalltown,Margin Trowel 5 in x 2 in,119.00,per_each,,,yes,2026-09-10,seed_estimate,,tool_type=margin trowel;power=manual;material=steel
C044,floor_and_decor,FND-581682,Custom Building Products,Aqua Mix Sealer's Choice Gold,20.98,per_each,,19.98,yes,2026-09-10,seed_estimate,,chemistry=impregnating sealer
C044,home_depot,HD-388927,Custom Building Products,Aqua Mix Sealer's Choice Gold,21.98,per_each,,,yes,2026-09-10,seed_estimate,,chemistry=impregnating sealer
C044,menards,MND-163143,Custom Building Products,Aqua Mix Sealer's Choice Gold,20.98,per_each,,,yes,2026-09-10,seed_estimate,,chemistry=impregnating sealer
C045,floor_and_decor,FND-140420,Custom Building Products,Aqua Mix Grout Colorant,24.98,per_each,,,yes,2026-09-10,seed_estimate,,chemistry=colorant
C045,home_depot,HD-968415,Custom Building Products,Aqua Mix Grout Colorant,26.98,per_each,,,yes,2026-09-10,seed_estimate,,chemistry=colorant
C045,lowes,LW-574163,Custom Building Products,Aqua Mix Grout Colorant,24.98,per_each,,,yes,2026-09-10,seed_estimate,,chemistry=colorant
C045,menards,MND-271961,Custom Building Products,Aqua Mix Grout Colorant,24.98,per_each,,,yes,2026-09-10,seed_estimate,,chemistry=colorant
C046,floor_and_decor,FND-880664,Miracle Sealants,511 Impregnator Sealer,15.98,per_each,,,yes,2026-09-10,seed_estimate,,chemistry=impregnating sealer
C046,menards,MND-243169,Miracle Sealants,511 Impregnator Sealer,15.98,per_each,,,yes,2026-09-10,seed_estimate,,chemistry=impregnating sealer
C047,floor_and_decor,FND-443259,Bona,Hardwood Floor Cleaner,25.98,per_each,,,yes,2026-09-10,seed_estimate,,chemistry=cleaner;surface=hardwood
C047,home_depot,HD-934881,Bona,Hardwood Floor Cleaner,25.98,per_each,,,yes,2026-09-10,seed_estimate,,chemistry=cleaner;surface=hardwood
C047,lowes,LW-982763,Bona,Hardwood Floor Cleaner,28.98,per_each,,,yes,2026-09-10,seed_estimate,,chemistry=cleaner;surface=hardwood
C047,menards,MND-926744,Bona,Hardwood Floor Cleaner,26.98,per_each,,,yes,2026-09-10,seed_estimate,,chemistry=cleaner;surface=hardwood
C048,floor_and_decor,FND-540807,Bona,Hardwood Floor Cleaner Refill,28.98,per_each,,,yes,2026-09-10,seed_estimate,,chemistry=cleaner;surface=hardwood
C048,home_depot,HD-820879,Bona,Hardwood Floor Cleaner Refill,28.98,per_each,,,yes,2026-09-10,seed_estimate,,chemistry=cleaner;surface=hardwood
C048,lowes,LW-682293,Bona,Hardwood Floor Cleaner Refill,27.98,per_each,,,yes,2026-09-10,seed_estimate,,chemistry=cleaner;surface=hardwood
C048,menards,MND-199197,Bona,Hardwood Floor Cleaner Refill,27.98,per_each,,25.98,yes,2026-09-10,seed_estimate,,chemistry=cleaner;surface=hardwood
C049,floor_and_decor,FND-151709,DAP,Alex Plus Acrylic Latex Caulk Plus Silicone,23.98,per_each,,19.98,yes,2026-09-10,seed_estimate,,chemistry=acrylic latex caulk
C049,lowes,LW-829433,DAP,Alex Plus Acrylic Latex Caulk Plus Silicone,23.98,per_each,,,yes,2026-09-10,seed_estimate,,chemistry=acrylic latex caulk
C049,menards,MND-601060,DAP,Alex Plus Acrylic Latex Caulk Plus Silicone,24.98,per_each,,,yes,2026-09-10,seed_estimate,,chemistry=acrylic latex caulk
C050,floor_and_decor,FND-265621,Zinsser,Bulls Eye 1-2-3 Primer,31.98,per_each,,,yes,2026-09-10,seed_estimate,,chemistry=primer
C050,lowes,LW-960396,Zinsser,Bulls Eye 1-2-3 Primer,31.98,per_each,,,yes,2026-09-10,seed_estimate,,chemistry=primer
C050,menards,MND-187453,Zinsser,Bulls Eye 1-2-3 Primer,30.98,per_each,,,yes,2026-09-10,seed_estimate,,chemistry=primer
C051,floor_and_decor,FND-488881,M-D Building Products,Aluminum Carpet Trim / Transition,7.49,per_piece,3,,yes,2026-09-10,seed_estimate,,profile=threshold;material_trim=aluminum
C051,home_depot,HD-917921,M-D Building Products,Aluminum Carpet Trim / Transition,7.59,per_piece,3,,yes,2026-09-10,seed_estimate,,profile=threshold;material_trim=aluminum
C051,lowes,LW-788240,M-D Building Products,Aluminum Carpet Trim / Transition,7.79,per_piece,3,,yes,2026-09-10,seed_estimate,,profile=threshold;material_trim=aluminum
C051,menards,MND-868873,M-D Building Products,Aluminum Carpet Trim / Transition,7.09,per_piece,3,,yes,2026-09-10,seed_estimate,,profile=threshold;material_trim=aluminum
C052,floor_and_decor,FND-556421,M-D Building Products,Vinyl Reducer Transition,5.19,per_piece,3,,yes,2026-09-10,seed_estimate,,profile=reducer;material_trim=vinyl
C052,home_depot,HD-677377,M-D Building Products,Vinyl Reducer Transition,5.39,per_piece,3,4.59,yes,2026-09-10,seed_estimate,,profile=reducer;material_trim=vinyl
C052,lowes,LW-984046,M-D Building Products,Vinyl Reducer Transition,5.19,per_piece,3,,yes,2026-09-10,seed_estimate,,profile=reducer;material_trim=vinyl
C052,menards,MND-834058,M-D Building Products,Vinyl Reducer Transition,5.49,per_piece,3,,yes,2026-09-10,seed_estimate,,profile=reducer;material_trim=vinyl
C053,floor_and_decor,FND-787740,TrafficMaster,Seam Binder Transition,6.89,per_piece,3,6.19,yes,2026-09-10,seed_estimate,,profile=seam binder;material_trim=aluminum
C053,lowes,LW-233762,TrafficMaster,Seam Binder Transition,7.39,per_piece,3,,yes,2026-09-10,seed_estimate,,profile=seam binder;material_trim=aluminum
C053,menards,MND-548189,TrafficMaster,Seam Binder Transition,6.79,per_piece,3,,yes,2026-09-10,seed_estimate,,profile=seam binder;material_trim=aluminum
F001,floor_and_decor,FND-359614,Sonoma,Opening price point SPC,1.49,per_sq_ft,,,yes,2026-09-10,seed_estimate,,core=SPC;wear_layer_mil=6;thickness_mm=4.0;width_in=6;length_in=48;attached_pad=no;install=click;waterproof=yes;look=oak
F001,home_depot,HD-948966,LifeProof,Opening price point SPC,31.98,per_case,21.56,,yes,2026-09-10,seed_estimate,,core=SPC;wear_layer_mil=4.5;thickness_mm=4.0;width_in=6;length_in=48;attached_pad=no;install=click;waterproof=yes;look=oak
F001,menards,MND-446181,Tuscany,Opening price point SPC,24.98,per_box,16.37,,yes,2026-09-10,seed_estimate,,core=SPC;wear_layer_mil=6;thickness_mm=4.0;width_in=6;length_in=48;attached_pad=no;install=click;waterproof=yes;look=oak
F001,tile_shop,TSH-589457,Rush River,Opening price point SPC,1.89,per_sq_ft,,,yes,2026-09-10,seed_estimate,,core=SPC;wear_layer_mil=6;thickness_mm=4.0;width_in=6;length_in=48;attached_pad=no;install=click;waterproof=yes;look=oak
F002,floor_and_decor,FND-444809,DuraLux,Value SPC,2.69,per_sq_ft,,,yes,2026-09-10,seed_estimate,,core=SPC;wear_layer_mil=12;thickness_mm=5.0;width_in=7;length_in=48;attached_pad=yes;install=click;waterproof=yes;look=oak
F002,home_depot,HD-915639,LifeProof,Value SPC,2.79,per_sq_ft,,,yes,2026-09-10,seed_estimate,,core=SPC;wear_layer_mil=12;thickness_mm=5.0;width_in=7;length_in=48;attached_pad=yes;install=click;waterproof=yes;look=oak
F002,lowes,LW-708129,SMARTCORE,Value SPC,2.89,per_sq_ft,,,yes,2026-09-10,seed_estimate,,core=SPC;wear_layer_mil=12;thickness_mm=5.0;width_in=7;length_in=48;attached_pad=yes;install=click;waterproof=yes;look=oak
F002,menards,MND-825500,Patrician,Value SPC,2.89,per_sq_ft,,,yes,2026-09-10,seed_estimate,,core=SPC;wear_layer_mil=12;thickness_mm=5.0;width_in=7;length_in=48;attached_pad=yes;install=click;waterproof=yes;look=oak
F002,tile_shop,TSH-797090,Marmi,Value SPC,3.19,per_sq_ft,,,yes,2026-09-10,seed_estimate,,core=SPC;wear_layer_mil=12;thickness_mm=5.0;width_in=7;length_in=48;attached_pad=yes;install=click;waterproof=yes;look=oak
F003,floor_and_decor,FND-378220,NuCore,Mid-tier SPC,4.89,per_sq_ft,,,yes,2026-09-10,seed_estimate,,core=SPC;wear_layer_mil=20;thickness_mm=6.0;width_in=7;length_in=48;attached_pad=yes;install=click;waterproof=yes;look=oak
F003,home_depot,HD-316157,TrafficMaster,Mid-tier SPC,109.00,per_case,19.94,,yes,2026-09-10,seed_estimate,,core=SPC;wear_layer_mil=20;thickness_mm=6.0;width_in=7;length_in=48;attached_pad=yes;install=click;waterproof=yes;look=oak
F003,lowes,LW-610203,allen + roth,Mid-tier SPC,4.79,per_sq_ft,,,yes,2026-09-10,seed_estimate,,core=SPC;wear_layer_mil=20;thickness_mm=6.0;width_in=7;length_in=48;attached_pad=yes;install=click;waterproof=yes;look=oak
F003,menards,MND-107638,Patrician,Mid-tier SPC,4.89,per_sq_ft,,,yes,2026-09-10,seed_estimate,,core=SPC;wear_layer_mil=20;thickness_mm=6.0;width_in=7;length_in=48;attached_pad=yes;install=click;waterproof=yes;look=oak
F003,tile_shop,TSH-168020,Rush River,Mid-tier SPC,5.79,per_sq_ft,,,yes,2026-09-10,seed_estimate,,core=SPC;wear_layer_mil=20;thickness_mm=6.0;width_in=7;length_in=48;attached_pad=yes;install=click;waterproof=yes;look=oak
F004,floor_and_decor,FND-525100,DuraLux,Premium SPC wide plank,2.49,per_sq_ft,,,yes,2026-09-10,seed_estimate,,core=SPC;wear_layer_mil=22;thickness_mm=6.5;width_in=9;length_in=60;attached_pad=yes;install=click;waterproof=yes;look=oak
F004,home_depot,HD-977994,LifeProof,Premium SPC wide plank,2.79,per_sq_ft,,2.39,yes,2026-09-10,seed_estimate,,core=SPC;wear_layer_mil=22;thickness_mm=6.5;width_in=9;length_in=60;attached_pad=yes;install=click;waterproof=yes;look=oak
F004,lowes,LW-916271,Style Selections,Premium SPC wide plank,2.49,per_sq_ft,,,yes,2026-09-10,seed_estimate,,core=SPC;wear_layer_mil=22;thickness_mm=6.5;width_in=9;length_in=60;attached_pad=yes;install=click;waterproof=yes;look=oak
F004,menards,MND-485213,Patrician,Premium SPC wide plank,49.98,per_box,19.48,,yes,2026-09-10,seed_estimate,,core=SPC;wear_layer_mil=22;thickness_mm=6.5;width_in=9;length_in=60;attached_pad=yes;install=click;waterproof=yes;look=oak
F004,tile_shop,TSH-420279,Rush River,Premium SPC wide plank,2.49,per_sq_ft,,,yes,2026-09-10,seed_estimate,,core=SPC;wear_layer_mil=22;thickness_mm=3.9;width_in=9;length_in=60;attached_pad=yes;install=click;waterproof=yes;look=oak
F005,floor_and_decor,FND-762979,Sonoma,Heavy commercial SPC,3.99,per_sq_ft,,,yes,2026-09-10,seed_estimate,,core=SPC;wear_layer_mil=28;thickness_mm=8.0;width_in=9;length_in=60;attached_pad=yes;install=click;waterproof=yes;look=oak
F005,home_depot,HD-234631,Home Decorators Collection,Heavy commercial SPC,4.29,per_sq_ft,,,yes,2026-09-10,seed_estimate,,core=SPC;wear_layer_mil=28;thickness_mm=8.0;width_in=9;length_in=60;attached_pad=yes;install=click;waterproof=yes;look=oak
F005,lowes,LW-616872,allen + roth,Heavy commercial SPC,4.09,per_sq_ft,,,yes,2026-09-10,seed_estimate,,core=SPC;wear_layer_mil=28;thickness_mm=8.0;width_in=9;length_in=60;attached_pad=yes;install=click;waterproof=yes;look=oak
F005,menards,MND-587950,Tuscany,Heavy commercial SPC,4.19,per_sq_ft,,,yes,2026-09-10,seed_estimate,,core=SPC;wear_layer_mil=28;thickness_mm=8.0;width_in=9;length_in=60;attached_pad=yes;install=click;waterproof=yes;look=oak
F005,tile_shop,TSH-559742,Marmi,Heavy commercial SPC,4.59,per_sq_ft,,3.89,yes,2026-09-10,seed_estimate,,core=SPC;wear_layer_mil=28;thickness_mm=8.0;width_in=9;length_in=60;attached_pad=yes;install=click;waterproof=yes;look=oak
F006,floor_and_decor,FND-141247,Sonoma,Mid-tier WPC,1.59,per_sq_ft,,,yes,2026-09-10,seed_estimate,,core=WPC;wear_layer_mil=20;thickness_mm=6.5;width_in=7;length_in=48;attached_pad=yes;install=click;waterproof=yes;look=hickory
F006,home_depot,HD-536381,LifeProof,Mid-tier WPC,25.98,per_case,16.44,,yes,2026-09-10,seed_estimate,,core=WPC;wear_layer_mil=20;thickness_mm=6.5;width_in=7;length_in=48;attached_pad=yes;install=click;waterproof=yes;look=hickory
F006,lowes,LW-771799,Style Selections,Mid-tier WPC,1.79,per_sq_ft,,,yes,2026-09-10,seed_estimate,,core=WPC;wear_layer_mil=20;thickness_mm=6.5;width_in=7;length_in=48;attached_pad=yes;install=click;waterproof=yes;look=hickory
F006,menards,MND-520188,Tuscany,Mid-tier WPC,46.98,per_box,27.21,,yes,2026-09-10,seed_estimate,,core=WPC;wear_layer_mil=20;thickness_mm=6.5;width_in=7;length_in=48;attached_pad=yes;install=click;waterproof=yes;look=hickory
F007,floor_and_decor,FND-571474,Sonoma,Premium WPC wide plank,4.89,per_sq_ft,,4.09,yes,2026-09-10,seed_estimate,,core=WPC;wear_layer_mil=28;thickness_mm=8.0;width_in=9;length_in=72;attached_pad=yes;install=click;waterproof=yes;look=walnut
F007,home_depot,HD-923900,TrafficMaster,Premium WPC wide plank,129.00,per_case,23.67,,yes,2026-09-10,seed_estimate,,core=WPC;wear_layer_mil=28;thickness_mm=8.0;width_in=9;length_in=72;attached_pad=yes;install=click;waterproof=yes;look=walnut
F007,lowes,LW-913344,allen + roth,Premium WPC wide plank,4.79,per_sq_ft,,,yes,2026-09-10,seed_estimate,,core=WPC;wear_layer_mil=16.8;thickness_mm=8.0;width_in=9;length_in=72;attached_pad=yes;install=click;waterproof=yes;look=walnut
F007,menards,MND-318928,Tuscany,Premium WPC wide plank,84.98,per_box,17.38,,yes,2026-09-10,seed_estimate,,core=WPC;wear_layer_mil=28;thickness_mm=8.0;width_in=9;length_in=72;attached_pad=yes;install=click;waterproof=yes;look=walnut
F008,floor_and_decor,FND-961436,DuraLux,Glue-down LVT plank,2.49,per_sq_ft,,2.09,yes,2026-09-10,seed_estimate,,core=flexible;wear_layer_mil=20;thickness_mm=2.5;width_in=6;length_in=48;install=glue;waterproof=yes;look=oak
F008,home_depot,HD-676606,LifeProof,Glue-down LVT plank,2.69,per_sq_ft,,,yes,2026-09-10,seed_estimate,,core=flexible;wear_layer_mil=20;thickness_mm=2.5;width_in=6;length_in=48;install=glue;waterproof=yes;look=oak
F008,lowes,LW-736229,allen + roth,Glue-down LVT plank,2.69,per_sq_ft,,2.39,yes,2026-09-10,seed_estimate,,core=flexible;wear_layer_mil=20;thickness_mm=2.5;width_in=6;length_in=48;install=glue;waterproof=yes;look=oak
F008,menards,MND-583386,Tuscany,Glue-down LVT plank,60.98,per_box,22.69,,yes,2026-09-10,seed_estimate,,core=flexible;wear_layer_mil=20;thickness_mm=2.5;width_in=6;length_in=48;install=glue;waterproof=yes;look=oak
F008,tile_shop,TSH-977875,Kismet,Glue-down LVT plank,2.69,per_sq_ft,,,yes,2026-09-10,seed_estimate,,core=flexible;wear_layer_mil=20;thickness_mm=2.5;width_in=6;length_in=48;install=glue;waterproof=yes;look=oak
F009,floor_and_decor,FND-893464,Salerno,Glue-down LVT stone look,1.59,per_sq_ft,,,yes,2026-09-10,seed_estimate,,core=flexible;wear_layer_mil=20;thickness_mm=2.0;width_in=12;length_in=24;install=glue;waterproof=yes;look=stone
F009,home_depot,HD-878003,LifeProof,Glue-down LVT stone look,41.98,per_case,24.07,,yes,2026-09-10,seed_estimate,,core=flexible;wear_layer_mil=20;thickness_mm=2.0;width_in=12;length_in=24;install=glue;waterproof=yes;look=stone
F009,lowes,LW-721302,SMARTCORE,Glue-down LVT stone look,1.59,per_sq_ft,,,yes,2026-09-10,seed_estimate,,core=flexible;wear_layer_mil=20;thickness_mm=2.0;width_in=12;length_in=24;install=glue;waterproof=yes;look=stone
F009,menards,MND-690560,Dakota,Glue-down LVT stone look,1.79,per_sq_ft,,,yes,2026-09-10,seed_estimate,,core=flexible;wear_layer_mil=20;thickness_mm=2.0;width_in=12;length_in=24;install=glue;waterproof=yes;look=stone
F009,tile_shop,TSH-194131,Rush River,Glue-down LVT stone look,1.89,per_sq_ft,,,yes,2026-09-10,seed_estimate,,core=flexible;wear_layer_mil=20;thickness_mm=2.0;width_in=12;length_in=24;install=glue;waterproof=yes;look=stone
F010,floor_and_decor,FND-862390,NuCore,Commercial glue-down LVT,2.29,per_sq_ft,,,yes,2026-09-10,seed_estimate,,core=flexible;wear_layer_mil=28;thickness_mm=3.0;width_in=6;length_in=36;install=glue;waterproof=yes;look=oak
F010,home_depot,HD-949251,Home Decorators Collection,Commercial glue-down LVT,63.98,per_case,25.36,,yes,2026-09-10,seed_estimate,,core=flexible;wear_layer_mil=28;thickness_mm=3.0;width_in=6;length_in=36;install=glue;waterproof=yes;look=oak
F010,lowes,LW-569598,Style Selections,Commercial glue-down LVT,2.19,per_sq_ft,,,yes,2026-09-10,seed_estimate,,core=flexible;wear_layer_mil=28;thickness_mm=3.0;width_in=6;length_in=36;install=glue;waterproof=yes;look=oak
F010,tile_shop,TSH-985743,Rush River,Commercial glue-down LVT,2.89,per_sq_ft,,,yes,2026-09-10,seed_estimate,,core=flexible;wear_layer_mil=28;thickness_mm=3.0;width_in=6;length_in=36;install=glue;waterproof=yes;look=oak
F011,floor_and_decor,FND-834805,NuCore,"Rigid core, cork back",3.39,per_sq_ft,,,yes,2026-09-10,seed_estimate,,core=SPC;wear_layer_mil=20;thickness_mm=7.0;width_in=7;length_in=48;attached_pad=cork;install=click;waterproof=yes;look=oak
F011,home_depot,HD-509788,LifeProof,"Rigid core, cork back",3.69,per_sq_ft,,,yes,2026-09-10,seed_estimate,,core=SPC;wear_layer_mil=20;thickness_mm=7.0;width_in=7;length_in=48;attached_pad=cork;install=click;waterproof=yes;look=oak
F011,lowes,LW-122547,Style Selections,"Rigid core, cork back",3.89,per_sq_ft,,,yes,2026-09-10,seed_estimate,,core=SPC;wear_layer_mil=20;thickness_mm=7.0;width_in=7;length_in=48;attached_pad=cork;install=click;waterproof=yes;look=oak
F011,menards,MND-106984,Patrician,"Rigid core, cork back",55.98,per_box,17.97,,yes,2026-09-10,seed_estimate,,core=SPC;wear_layer_mil=20;thickness_mm=7.0;width_in=7;length_in=48;attached_pad=cork;install=click;waterproof=yes;look=oak
F011,tile_shop,TSH-236746,Kismet,"Rigid core, cork back",3.99,per_sq_ft,,,yes,2026-09-10,seed_estimate,,core=SPC;wear_layer_mil=15;thickness_mm=7.0;width_in=7;length_in=48;attached_pad=cork;install=click;waterproof=yes;look=oak
F012,floor_and_decor,FND-207775,Salerno,Rigid core tile format,2.39,per_sq_ft,,,yes,2026-09-10,seed_estimate,,core=SPC;wear_layer_mil=20;thickness_mm=5.0;width_in=12;length_in=24;install=click;waterproof=yes;look=stone
F012,home_depot,HD-478104,LifeProof,Rigid core tile format,59.98,per_case,22.32,50.98,yes,2026-09-10,seed_estimate,,core=SPC;wear_layer_mil=20;thickness_mm=5.0;width_in=12;length_in=24;install=click;waterproof=yes;look=stone
F012,menards,MND-126962,Dakota,Rigid core tile format,57.98,per_box,21.81,,yes,2026-09-10,seed_estimate,,core=SPC;wear_layer_mil=20;thickness_mm=5.0;width_in=12;length_in=24;install=click;waterproof=yes;look=stone
F012,tile_shop,TSH-855271,Rush River,Rigid core tile format,2.59,per_sq_ft,,,yes,2026-09-10,seed_estimate,,core=SPC;wear_layer_mil=20;thickness_mm=5.0;width_in=12;length_in=24;install=click;waterproof=yes;look=stone
F013,floor_and_decor,FND-594130,AquaGuard,Entry waterproof wood look,2.79,per_sq_ft,,,yes,2026-09-10,seed_estimate,,core=SPC;wear_layer_mil=12;thickness_mm=5.0;width_in=7;length_in=48;attached_pad=no;install=click;waterproof=yes;look=hickory
F013,home_depot,HD-700486,Home Decorators Collection,Entry waterproof wood look,2.89,per_sq_ft,,,yes,2026-09-10,seed_estimate,,core=SPC;wear_layer_mil=12;thickness_mm=5.0;width_in=7;length_in=48;attached_pad=no;install=click;waterproof=yes;look=hickory
F013,lowes,LW-891234,Style Selections,Entry waterproof wood look,3.09,per_sq_ft,,,yes,2026-09-10,seed_estimate,,core=SPC;wear_layer_mil=12;thickness_mm=5.0;width_in=7;length_in=48;attached_pad=no;install=click;waterproof=yes;look=hickory
F013,menards,MND-305026,Patrician,Entry waterproof wood look,81.98,per_box,27.51,,yes,2026-09-10,seed_estimate,,core=SPC;wear_layer_mil=12;thickness_mm=5.0;width_in=7;length_in=48;attached_pad=no;install=click;waterproof=yes;look=hickory
F013,tile_shop,TSH-870722,Marmi,Entry waterproof wood look,2.79,per_sq_ft,,,yes,2026-09-10,seed_estimate,,core=SPC;wear_layer_mil=12;thickness_mm=5.0;width_in=7;length_in=48;attached_pad=no;install=click;waterproof=yes;look=hickory
F014,floor_and_decor,FND-748805,AquaGuard,Long-plank premium,4.19,per_sq_ft,,,yes,2026-09-10,seed_estimate,,core=SPC;wear_layer_mil=22;thickness_mm=6.5;width_in=7.2;length_in=72;attached_pad=yes;install=click;waterproof=yes;look=oak
F014,home_depot,HD-309102,TrafficMaster,Long-plank premium,4.79,per_sq_ft,,,yes,2026-09-10,seed_estimate,,core=SPC;wear_layer_mil=22;thickness_mm=6.5;width_in=7.2;length_in=72;attached_pad=yes;install=click;waterproof=yes;look=oak
F014,lowes,LW-878626,Style Selections,Long-plank premium,4.29,per_sq_ft,,,yes,2026-09-10,seed_estimate,,core=SPC;wear_layer_mil=22;thickness_mm=6.5;width_in=7.2;length_in=72;attached_pad=yes;install=click;waterproof=yes;look=oak
F014,menards,MND-780636,Tuscany,Long-plank premium,95.98,per_box,24.44,78.98,yes,2026-09-10,seed_estimate,,core=SPC;wear_layer_mil=22;thickness_mm=6.5;width_in=7.2;length_in=72;attached_pad=yes;install=click;waterproof=yes;look=oak
